SMILES,Core_type
COc1ccc2ccc3ccc(Cl)cc3c2c1,2取代菲
Fc1cc2ccc3ccccc3c2cc1-c1cccs1,2取代菲
Cc1cccc2ccc3ccc(Br)cc3c12,2取代菲
Clc1ccc(-c2cccs2)c2ccc3ccccc3c12,2取代菲
COc1cc(O)cc2ccc3ccccc3c12,2取代菲
COc1ccc2c(ccc3ccc(Br)cc32)c1,2取代菲
c1csc(-c2c(-c3cccs3)c3ccccc3c3ccccc23)c1,2取代菲
Cc1ccc2c(ccc3c(I)cccc32)c1,2取代菲
N#Cc1cc2ccccc2c2ccc(I)cc12,2取代菲
Fc1ccc2ccc3cc(-c4ccccc4)ccc3c2c1,2取代菲
Fc1cccc2c1c(F)cc1ccccc12,2取代菲
Cc1ccc(I)c2c1ccc1ccccc12,2取代菲
COc1cc2ccccc2c2c(Br)cccc12,2取代菲
N#Cc1c(O)ccc2c1ccc1ccccc12,2取代菲
Fc1ccc2c(ccc3cc(-c4cccs4)ccc32)c1,2取代菲
COc1cccc2c1ccc1ccc(Cl)cc12,2取代菲
COc1c(Cl)ccc2ccc3ccccc3c12,2取代菲
COc1ccc2c(F)cc3ccccc3c2c1,2取代菲
Clc1c(I)c2ccccc2c2ccccc12,2取代菲
Cc1c(C#N)c2ccccc2c2ccccc12,2取代菲
COc1ccc2ccc3ccc(C)cc3c2c1,2取代菲
Brc1cc2cc(I)ccc2c2ccccc12,2取代菲
N#Cc1ccc2ccc3ccc(C#N)cc3c2c1,2取代菲
Cc1cccc2ccc3cccc(Br)c3c12,2取代菲
c1csc(-c2ccc3ccc4ccccc4c3c2-c2cccs2)c1,2取代菲
c1ccc(-c2ccc3c(ccc4cc(-c5cccs5)ccc43)c2)cc1,2取代菲
c1csc(-c2cc3ccc4ccccc4c3cc2-c2cccs2)c1,2取代菲
Oc1ccc2c(ccc3cc(Br)ccc32)c1,2取代菲
Cc1cccc2c1ccc1c(F)cccc12,2取代菲
Fc1ccc2c(ccc3cccc(Br)c32)c1,2取代菲
COc1cc2cccc(C)c2c2ccccc12,2取代菲
Ic1ccc2c(ccc3cc(I)ccc32)c1,2取代菲
Oc1cccc2c1ccc1cc(I)ccc12,2取代菲
Clc1ccc2ccc3ccc(I)cc3c2c1,2取代菲
Fc1cc2c(-c3ccccc3)cccc2c2ccccc12,2取代菲
Cc1cc2ccccc2c2c(Cl)cccc12,2取代菲
Cc1c(O)c2ccccc2c2ccccc12,2取代菲
Oc1ccc2c(ccc3ccccc32)c1I,2取代菲
Fc1cc2ccccc2c2cccc(Cl)c12,2取代菲
Clc1ccc2c(c1)c(I)cc1ccccc12,2取代菲
Ic1ccc2ccc3cc(-c4ccccc4)ccc3c2c1,2取代菲
Brc1cc(-c2ccccc2)cc2ccc3ccccc3c12,2取代菲
Cc1cccc2ccc3cccc(O)c3c12,2取代菲
Oc1ccc2cc(F)c3ccccc3c2c1,2取代菲
Fc1cc2ccc(-c3ccccc3)cc2c2ccccc12,2取代菲
Cc1cccc2ccc3cc(F)ccc3c12,2取代菲
Fc1ccc2c(ccc3cc(Br)ccc32)c1,2取代菲
Clc1cccc2ccc3ccc(-c4cccs4)cc3c12,2取代菲
N#Cc1ccc2c(c1)c(F)cc1ccccc12,2取代菲
Brc1cc2ccccc2c2ccc(I)cc12,2取代菲
Oc1ccc2c(ccc3cc(I)ccc32)c1,2取代菲
Oc1cccc2c1ccc1c(F)cccc12,2取代菲
Ic1ccc2c(ccc3ccc(-c4ccccc4)cc32)c1,2取代菲
Oc1ccc2c(ccc3ccc(Br)cc32)c1,2取代菲
COc1ccc2ccc3cccc(Br)c3c2c1,2取代菲
Fc1ccc2ccc3c(I)cccc3c2c1,2取代菲
N#Cc1cccc2c1cc(-c1cccs1)c1ccccc12,2取代菲
COc1cc(C)cc2c1ccc1ccccc12,2取代菲
COc1cccc2c1ccc1cccc(O)c12,2取代菲
COc1ccc2c(c1)cc(F)c1ccccc12,2取代菲
Ic1ccc2c(-c3ccccc3)cc3ccccc3c2c1,2取代菲
COc1cc2c(ccc3ccccc32)cc1I,2取代菲
Cc1ccc2c(ccc3cc(Cl)ccc32)c1,2取代菲
Clc1ccc2c(c1)cc(Br)c1ccccc12,2取代菲
Ic1ccc2c(ccc3ccccc32)c1I,2取代菲
N#Cc1cc2c(ccc3ccccc32)cc1F,2取代菲
COc1cc(I)c2ccc3ccccc3c2c1,2取代菲
Brc1cc2ccc(I)cc2c2ccccc12,2取代菲
Oc1cc2cccc(-c3ccccc3)c2c2ccccc12,2取代菲
Cc1ccc2ccc3ccccc3c2c1Br,2取代菲
Clc1cccc2c1ccc1ccc(-c3cccs3)cc12,2取代菲
N#Cc1ccc(F)c2c1ccc1ccccc12,2取代菲
Oc1ccc2c(ccc3ccc(-c4ccccc4)cc32)c1,2取代菲
Cc1cc2ccccc2c2cc(Cl)ccc12,2取代菲
Clc1cc2cccc(-c3cccs3)c2c2ccccc12,2取代菲
N#Cc1cccc2c1c(-c1cccs1)cc1ccccc12,2取代菲
Oc1ccc2c(ccc3c(Cl)cccc32)c1,2取代菲
N#Cc1ccc2c(Cl)cc3ccccc3c2c1,2取代菲
Fc1cc(-c2ccccc2)c2ccc3ccccc3c2c1,2取代菲
Cc1cc(I)c2c(ccc3ccccc32)c1,2取代菲
COc1ccc(Br)c2c1ccc1ccccc12,2取代菲
Ic1cc2cccc(-c3cccs3)c2c2ccccc12,2取代菲
Cc1ccc2c(ccc3cc(-c4ccccc4)ccc32)c1,2取代菲
N#Cc1cc2c(Br)cccc2c2ccccc12,2取代菲
Fc1ccc2c(ccc3ccc(F)cc32)c1,2取代菲
Oc1ccc2ccc3ccc(-c4cccs4)cc3c2c1,2取代菲
Brc1c(-c2cccs2)ccc2c1ccc1ccccc12,2取代菲
N#Cc1ccc2ccc3ccc(Br)cc3c2c1,2取代菲
c1ccc(-c2cccc3ccc4cccc(-c5cccs5)c4c23)cc1,2取代菲
Fc1c(-c2cccs2)ccc2c1ccc1ccccc12,2取代菲
Fc1cccc2ccc3cc(-c4ccccc4)ccc3c12,2取代菲
Fc1ccc(Br)c2c1ccc1ccccc12,2取代菲
N#Cc1ccc2ccc3cccc(Br)c3c2c1,2取代菲
Oc1ccc2c(Cl)cc3ccccc3c2c1,2取代菲
N#Cc1ccc2c(ccc3c(Cl)cccc32)c1,2取代菲
Cc1cccc2c1ccc1c(O)cccc12,2取代菲
Cc1cccc2c1ccc1c(Br)cccc12,2取代菲
N#Cc1ccc2c(ccc3cc(-c4cccs4)ccc32)c1,2取代菲
Cc1cccc2c1ccc1ccc(O)cc12,2取代菲
Clc1cccc2c1c(-c1cccs1)cc1ccccc12,2取代菲
Cc1ccc2c(ccc3c(-c4cccs4)cccc32)c1,2取代菲
N#Cc1cc2ccc3ccccc3c2cc1Cl,2取代菲
COc1cc2ccccc2c2ccc(C#N)cc12,2取代菲
Fc1ccc2ccc3c(F)cccc3c2c1,2取代菲
Ic1ccc2ccc3ccc(-c4ccccc4)cc3c2c1,2取代菲
Fc1cc2ccc3ccccc3c2cc1I,2取代菲
COc1cccc2cc(C#N)c3ccccc3c12,2取代菲
N#Cc1cccc2c1ccc1c(Br)cccc12,2取代菲
Clc1cccc2c1ccc1cccc(-c3ccccc3)c12,2取代菲
N#Cc1cccc2cc(Cl)c3ccccc3c12,2取代菲
Fc1c(I)c2ccccc2c2ccccc12,2取代菲
Ic1cccc2c1ccc1c(-c3cccs3)cccc12,2取代菲
Cc1cccc2ccc3ccc(-c4cccs4)cc3c12,2取代菲
N#Cc1ccc2ccc3cccc(F)c3c2c1,2取代菲
Cc1cccc2cc(Cl)c3ccccc3c12,2取代菲
Cc1cc2ccccc2c2c(I)cccc12,2取代菲
Cc1cc(I)cc2c1ccc1ccccc12,2取代菲
N#Cc1ccc2c(ccc3cccc(-c4cccs4)c32)c1,2取代菲
N#Cc1c(-c2cccs2)ccc2ccc3ccccc3c12,2取代菲
c1csc(-c2cc3c(-c4cccs4)cccc3c3ccccc23)c1,2取代菲
Cc1c(I)c2ccccc2c2ccccc12,2取代菲
COc1cccc2c1ccc1c(-c3cccs3)cccc12,2取代菲
Ic1ccc2c(ccc3ccccc32)c1-c1ccccc1,2取代菲
Cc1cc(-c2cccs2)c2c(ccc3ccccc32)c1,2取代菲
N#Cc1ccc2cc(Cl)c3ccccc3c2c1,2取代菲
COc1cc2ccccc2c2cccc(C)c12,2取代菲
c1ccc(-c2ccc3ccc4cc(-c5cccs5)ccc4c3c2)cc1,2取代菲
Ic1ccc2c(ccc3cccc(-c4ccccc4)c32)c1,2取代菲
Cc1c(-c2ccccc2)ccc2c1ccc1ccccc12,2取代菲
Cc1cc2ccc3ccccc3c2cc1-c1ccccc1,2取代菲
Fc1ccc2ccc3ccccc3c2c1-c1ccccc1,2取代菲
Cc1ccc(F)c2ccc3ccccc3c12,2取代菲
COc1cc2ccccc2c2cc(-c3ccccc3)ccc12,2取代菲
N#Cc1ccc2c(c1)cc(-c1ccccc1)c1ccccc12,2取代菲
Brc1cc2cccc(Br)c2c2ccccc12,2取代菲
N#Cc1ccc2ccc3ccc(F)cc3c2c1,2取代菲
Cc1c(F)ccc2c1ccc1ccccc12,2取代菲
Clc1cc(I)cc2ccc3ccccc3c12,2取代菲
Cc1ccc2c(ccc3c(Cl)cccc32)c1,2取代菲
Fc1cc2c(ccc3ccccc32)cc1Br,2取代菲
Fc1cccc2c1ccc1cc(-c3ccccc3)ccc12,2取代菲
Clc1cc2ccccc2c2c(I)cccc12,2取代菲
COc1cc(Br)cc2c1ccc1ccccc12,2取代菲
Oc1ccc2ccc3c(Br)cccc3c2c1,2取代菲
Fc1cc2ccc(Cl)cc2c2ccccc12,2取代菲
Brc1ccc2ccc3ccccc3c2c1Br,2取代菲
COc1cc2ccc(-c3cccs3)cc2c2ccccc12,2取代菲
Cc1ccc2c(ccc3ccc(Cl)cc32)c1,2取代菲
N#Cc1ccc2c(ccc3cc(Br)ccc32)c1,2取代菲
Cc1ccc2c(c1)c(F)cc1ccccc12,2取代菲
N#Cc1cc2c(ccc3ccccc32)cc1Cl,2取代菲
COc1ccc2c(c1)c(Br)cc1ccccc12,2取代菲
N#Cc1ccc2ccc3ccc(-c4cccs4)cc3c2c1,2取代菲
Cc1cccc2ccc3cccc(-c4ccccc4)c3c12,2取代菲
N#Cc1cccc2c1cc(I)c1ccccc12,2取代菲
Cc1cc2ccc(O)cc2c2ccccc12,2取代菲
N#Cc1cccc2ccc3cccc(-c4cccs4)c3c12,2取代菲
N#Cc1ccc2ccc3cc(Cl)ccc3c2c1,2取代菲
COc1cccc2c1ccc1c(F)cccc12,2取代菲
COc1ccc2ccc3ccc(Br)cc3c2c1,2取代菲
COc1cc2ccc3ccccc3c2cc1-c1cccs1,2取代菲
Brc1cccc2c1ccc1ccc(-c3cccs3)cc12,2取代菲
Brc1ccc2ccc3c(-c4ccccc4)cccc3c2c1,2取代菲
Fc1ccc2ccc3ccc(F)cc3c2c1,2取代菲
Clc1cc2cccc(Br)c2c2ccccc12,2取代菲
COc1cc2cccc(OC)c2c2ccccc12,2取代菲
Oc1cccc2ccc3cccc(Br)c3c12,2取代菲
Cc1cccc2c1ccc1ccc(F)cc12,2取代菲
COc1ccc2ccc3cccc(-c4cccs4)c3c2c1,2取代菲
N#Cc1cccc2ccc3cccc(I)c3c12,2取代菲
N#Cc1ccc2ccc3c(C#N)cccc3c2c1,2取代菲
COc1cc2c(ccc3ccccc32)cc1Br,2取代菲
Cc1cccc2c1ccc1cc(Cl)ccc12,2取代菲
COc1ccc2ccc3ccc(O)cc3c2c1,2取代菲
Fc1ccc2c(ccc3ccc(Br)cc32)c1,2取代菲
COc1cc2ccccc2c2c(O)cccc12,2取代菲
Ic1ccc2c(ccc3cc(-c4ccccc4)ccc32)c1,2取代菲
Clc1cccc2cc(Br)c3ccccc3c12,2取代菲
Oc1cc2cc(-c3ccccc3)ccc2c2ccccc12,2取代菲
COc1cc(-c2cccs2)c2c(ccc3ccccc32)c1,2取代菲
Clc1c(-c2cccs2)ccc2ccc3ccccc3c12,2取代菲
Oc1cc2ccccc2c2cc(F)ccc12,2取代菲
Ic1cccc2c1ccc1cccc(-c3ccccc3)c12,2取代菲
N#Cc1cc(O)cc2c1ccc1ccccc12,2取代菲
Cc1ccc2c(c1)cc(C#N)c1ccccc12,2取代菲
COc1cc2ccc(Cl)cc2c2ccccc12,2取代菲
COc1ccc2ccc3c(I)cccc3c2c1,2取代菲
Oc1cc2cccc(Br)c2c2ccccc12,2取代菲
COc1ccc2ccc3ccccc3c2c1-c1ccccc1,2取代菲
Clc1ccc2ccc3c(I)cccc3c2c1,2取代菲
Clc1cccc2ccc3cccc(-c4cccs4)c3c12,2取代菲
Clc1ccc2ccc3cccc(-c4cccs4)c3c2c1,2取代菲
COc1ccc2c(ccc3cc(-c4cccs4)ccc32)c1,2取代菲
c1ccc(-c2cccc3ccc4cccc(-c5ccccc5)c4c23)cc1,2取代菲
Fc1ccc(-c2ccccc2)c2c1ccc1ccccc12,2取代菲
N#Cc1ccc2ccc3cccc(Cl)c3c2c1,2取代菲
N#Cc1c(C#N)c2ccccc2c2ccccc12,2取代菲
Cc1c(Cl)c2ccccc2c2ccccc12,2取代菲
Brc1cc2ccccc2c2cccc(I)c12,2取代菲
COc1ccc2ccc3ccc(F)cc3c2c1,2取代菲
Fc1cccc2c1ccc1c(F)cccc12,2取代菲
Clc1ccc2c(ccc3ccccc32)c1-c1ccccc1,2取代菲
N#Cc1ccc2ccc3c(F)cccc3c2c1,2取代菲
COc1ccc2c(C)cc3ccccc3c2c1,2取代菲
Brc1ccc2c(ccc3cc(Br)ccc32)c1,2取代菲
COc1cccc2ccc3ccc(C)cc3c12,2取代菲
Fc1cc2cc(I)ccc2c2ccccc12,2取代菲
Clc1cccc2ccc3cccc(Br)c3c12,2取代菲
N#Cc1ccc2ccc3ccccc3c2c1Br,2取代菲
Fc1cc(-c2cccs2)c2c(ccc3ccccc32)c1,2取代菲
Cc1cc2ccccc2c2c(F)cccc12,2取代菲
COc1cccc2c(Br)cc3ccccc3c12,2取代菲
Clc1ccc2c(ccc3ccc(-c4cccs4)cc32)c1,2取代菲
COc1cc2ccc3ccccc3c2cc1I,2取代菲
Oc1c(Br)ccc2c1ccc1ccccc12,2取代菲
Cc1ccc2cc(Cl)c3ccccc3c2c1,2取代菲
Clc1cccc2c1ccc1cc(Br)ccc12,2取代菲
Clc1cccc2ccc3cccc(-c4ccccc4)c3c12,2取代菲
COc1cccc2c1c(-c1cccs1)cc1ccccc12,2取代菲
Cc1ccc2ccc3ccccc3c2c1I,2取代菲
Cc1ccc2ccc3cccc(I)c3c2c1,2取代菲
c1ccc(-c2ccc3ccc4cccc(-c5ccccc5)c4c3c2)cc1,2取代菲
Clc1cc2ccc(-c3ccccc3)cc2c2ccccc12,2取代菲
Fc1cccc2cc(Br)c3ccccc3c12,2取代菲
COc1c(C#N)c2ccccc2c2ccccc12,2取代菲
N#Cc1ccc2c(ccc3cc(Cl)ccc32)c1,2取代菲
N#Cc1cc(-c2cccs2)cc2ccc3ccccc3c12,2取代菲
COc1ccc2c(ccc3ccccc32)c1C,2取代菲
COc1cccc2c1ccc1cccc(OC)c12,2取代菲
Clc1ccc2c(ccc3cc(I)ccc32)c1,2取代菲
Cc1ccc2ccc3c(O)cccc3c2c1,2取代菲
Oc1cc(-c2ccccc2)cc2c1ccc1ccccc12,2取代菲
Ic1ccc2c(c1)cc(-c1cccs1)c1ccccc12,2取代菲
Fc1c(-c2ccccc2)c2ccccc2c2ccccc12,2取代菲
COc1cccc2ccc3cccc(Cl)c3c12,2取代菲
Ic1cc2cccc(-c3ccccc3)c2c2ccccc12,2取代菲
Ic1cccc2ccc3cccc(I)c3c12,2取代菲
Fc1cccc2ccc3cccc(Br)c3c12,2取代菲
Brc1ccc2c(ccc3cc(I)ccc32)c1,2取代菲
Cc1ccc2ccc3cc(O)ccc3c2c1,2取代菲
Oc1cccc2ccc3cccc(O)c3c12,2取代菲
Cc1ccc(-c2cccs2)c2c1ccc1ccccc12,2取代菲
Brc1cc2c(ccc3ccccc32)cc1I,2取代菲
Cc1cccc2cc(-c3cccs3)c3ccccc3c12,2取代菲
Cc1ccc(Br)c2c1ccc1ccccc12,2取代菲
Fc1cc2ccccc2c2cc(I)ccc12,2取代菲
Clc1ccc(-c2ccccc2)c2ccc3ccccc3c12,2取代菲
N#Cc1cc2ccc(-c3ccccc3)cc2c2ccccc12,2取代菲
Oc1cc2c(ccc3ccccc32)cc1-c1ccccc1,2取代菲
Clc1ccc2ccc3ccc(-c4cccs4)cc3c2c1,2取代菲
Brc1cccc2c1ccc1c(-c3cccs3)cccc12,2取代菲
Clc1cc2c(Cl)cccc2c2ccccc12,2取代菲
Ic1cccc2ccc3c(-c4ccccc4)cccc3c12,2取代菲
Cc1ccc2c(ccc3ccccc32)c1-c1cccs1,2取代菲
Oc1c(-c2ccccc2)ccc2ccc3ccccc3c12,2取代菲
Oc1cc(-c2ccccc2)c2ccc3ccccc3c2c1,2取代菲
Brc1cccc2cc(I)c3ccccc3c12,2取代菲
Oc1cccc2c(Cl)cc3ccccc3c12,2取代菲
Brc1cc(-c2cccs2)cc2ccc3ccccc3c12,2取代菲
COc1cc(C#N)c2c(ccc3ccccc32)c1,2取代菲
Cc1ccc(C#N)c2c1ccc1ccccc12,2取代菲
N#Cc1ccc(Br)c2ccc3ccccc3c12,2取代菲
Ic1cccc2ccc3cccc(-c4cccs4)c3c12,2取代菲
N#Cc1ccc(O)c2c1ccc1ccccc12,2取代菲
N#Cc1ccc2c(-c3cccs3)cc3ccccc3c2c1,2取代菲
N#Cc1ccc(-c2cccs2)c2ccc3ccccc3c12,2取代菲
Cc1ccc2cc(-c3cccs3)c3ccccc3c2c1,2取代菲
Cc1ccc2c(c1)cc(Br)c1ccccc12,2取代菲
N#Cc1cc2cccc(Cl)c2c2ccccc12,2取代菲
Cc1ccc2ccc3ccccc3c2c1C,2取代菲
Cc1ccc2c(ccc3ccccc32)c1C,2取代菲
COc1ccc2c(c1)c(-c1ccccc1)cc1ccccc12,2取代菲
COc1cccc2ccc3cc(I)ccc3c12,2取代菲
Fc1cc2ccccc2c2ccc(I)cc12,2取代菲
Brc1cc(-c2cccs2)c2ccc3ccccc3c2c1,2取代菲
COc1cccc2ccc3c(C)cccc3c12,2取代菲
COc1ccc2c(ccc3cc(I)ccc32)c1,2取代菲
N#Cc1ccc2c(ccc3cc(I)ccc32)c1,2取代菲
N#Cc1ccc2ccc3cc(-c4ccccc4)ccc3c2c1,2取代菲
N#Cc1cccc2c(F)cc3ccccc3c12,2取代菲
Oc1c(Br)c2ccccc2c2ccccc12,2取代菲
COc1cc(F)cc2c1ccc1ccccc12,2取代菲
Cc1ccc2c(ccc3cc(C#N)ccc32)c1,2取代菲
COc1cccc2cc(F)c3ccccc3c12,2取代菲
Cc1cccc2ccc3ccc(I)cc3c12,2取代菲
Cc1cc(O)cc2ccc3ccccc3c12,2取代菲
Clc1cccc2c1c(I)cc1ccccc12,2取代菲
COc1ccc2c(ccc3ccccc32)c1Br,2取代菲
Cc1cc2ccccc2c2ccc(Br)cc12,2取代菲
Ic1cc(-c2cccs2)c2c(ccc3ccccc32)c1,2取代菲
Oc1ccc2ccc3ccc(Cl)cc3c2c1,2取代菲
COc1ccc2c(ccc3cc(C)ccc32)c1,2取代菲
Cc1cc(C#N)cc2ccc3ccccc3c12,2取代菲
c1csc(-c2ccc3ccc4ccc(-c5cccs5)cc4c3c2)c1,2取代菲
Fc1cc2cccc(Cl)c2c2ccccc12,2取代菲
N#Cc1cccc2cc(Br)c3ccccc3c12,2取代菲
COc1ccc2c(c1)c(I)cc1ccccc12,2取代菲
Oc1ccc(-c2cccs2)c2ccc3ccccc3c12,2取代菲
Fc1cc(Br)cc2c1ccc1ccccc12,2取代菲
Cc1cc2ccccc2c2c(C)cccc12,2取代菲
COc1cc(C)cc2ccc3ccccc3c12,2取代菲
COc1cc2ccccc2c2cc(C)ccc12,2取代菲
c1ccc(-c2cc(-c3cccs3)c3ccc4ccccc4c3c2)cc1,2取代菲
Clc1c(-c2cccs2)c2ccccc2c2ccccc12,2取代菲
Fc1ccc2c(c1)cc(F)c1ccccc12,2取代菲
COc1ccc(O)c2c1ccc1ccccc12,2取代菲
Fc1cccc2cc(Cl)c3ccccc3c12,2取代菲
Cc1ccc2c(ccc3c(Br)cccc32)c1,2取代菲
COc1ccc2c(c1)cc(C)c1ccccc12,2取代菲
COc1cccc2ccc3c(O)cccc3c12,2取代菲
Ic1ccc2ccc3c(-c4cccs4)cccc3c2c1,2取代菲
Fc1ccc(I)c2ccc3ccccc3c12,2取代菲
c1ccc(-c2cc3cc(-c4cccs4)ccc3c3ccccc23)cc1,2取代菲
Oc1ccc2c(ccc3cc(-c4cccs4)ccc32)c1,2取代菲
COc1ccc2ccc3cccc(O)c3c2c1,2取代菲
Brc1ccc2c(ccc3cccc(I)c32)c1,2取代菲
Cc1cccc2c1ccc1ccc(I)cc12,2取代菲
COc1cc(C)c2ccc3ccccc3c2c1,2取代菲
Fc1ccc(Cl)c2ccc3ccccc3c12,2取代菲
Clc1cccc2c1ccc1c(I)cccc12,2取代菲
COc1ccc2ccc3ccccc3c2c1I,2取代菲
COc1cccc2c(F)cc3ccccc3c12,2取代菲
Cc1ccc2ccc3cc(I)ccc3c2c1,2取代菲
Cc1cc(C)c2c(ccc3ccccc32)c1,2取代菲
N#Cc1c(Br)ccc2ccc3ccccc3c12,2取代菲
COc1ccc2c(C#N)cc3ccccc3c2c1,2取代菲
COc1ccc2c(ccc3ccc(-c4ccccc4)cc32)c1,2取代菲
Fc1ccc2ccc3ccc(-c4ccccc4)cc3c2c1,2取代菲
Cc1ccc2ccc3ccccc3c2c1-c1ccccc1,2取代菲
COc1cc2ccc(-c3ccccc3)cc2c2ccccc12,2取代菲
Fc1ccc2c(ccc3c(Br)cccc32)c1,2取代菲
Brc1cc2ccc3ccccc3c2cc1-c1ccccc1,2取代菲
Cc1ccc2ccc3cccc(C)c3c2c1,2取代菲
Cc1cc(Br)c2ccc3ccccc3c2c1,2取代菲
Cc1cccc2c1ccc1cccc(Cl)c12,2取代菲
N#Cc1cccc2c1ccc1cccc(O)c12,2取代菲
Oc1cc(Cl)c2ccc3ccccc3c2c1,2取代菲
N#Cc1cc2ccccc2c2ccc(O)cc12,2取代菲
Clc1cc2ccc3ccccc3c2cc1Cl,2取代菲
c1ccc(-c2ccc3c(ccc4cccc(-c5cccs5)c43)c2)cc1,2取代菲
Cc1cccc2c(-c3cccs3)cc3ccccc3c12,2取代菲
Cc1ccc2c(ccc3cccc(-c4cccs4)c32)c1,2取代菲
Fc1cc2cc(-c3ccccc3)ccc2c2ccccc12,2取代菲
Cc1cccc2c1cc(I)c1ccccc12,2取代菲
Oc1ccc2ccc3c(I)cccc3c2c1,2取代菲
Cc1cc(C#N)cc2c1ccc1ccccc12,2取代菲
Clc1cc(I)cc2c1ccc1ccccc12,2取代菲
Oc1ccc2c(ccc3ccccc32)c1-c1ccccc1,2取代菲
Cc1cccc2c1ccc1cc(-c3ccccc3)ccc12,2取代菲
Cc1ccc2c(ccc3ccccc32)c1O,2取代菲
COc1ccc2ccc3ccc(I)cc3c2c1,2取代菲
Oc1cccc2ccc3cccc(F)c3c12,2取代菲
Brc1cccc2c1ccc1cccc(I)c12,2取代菲
Oc1cccc2c(F)cc3ccccc3c12,2取代菲
Clc1ccc2c(c1)cc(-c1ccccc1)c1ccccc12,2取代菲
N#Cc1cccc2c1c(I)cc1ccccc12,2取代菲
Cc1cc2ccc(F)cc2c2ccccc12,2取代菲
Clc1cc2ccc(-c3cccs3)cc2c2ccccc12,2取代菲
Oc1ccc2ccc3cc(I)ccc3c2c1,2取代菲
COc1ccc2c(c1)c(Cl)cc1ccccc12,2取代菲
COc1c(-c2cccs2)ccc2c1ccc1ccccc12,2取代菲
c1ccc(-c2cccc3c2ccc2cccc(-c4cccs4)c23)cc1,2取代菲
c1ccc(-c2ccc3ccc4ccc(-c5ccccc5)cc4c3c2)cc1,2取代菲
Brc1cccc2ccc3cccc(-c4ccccc4)c3c12,2取代菲
Brc1c(-c2cccs2)ccc2ccc3ccccc3c12,2取代菲
Oc1cccc2c1c(I)cc1ccccc12,2取代菲
COc1ccc2c(ccc3cccc(I)c32)c1,2取代菲
COc1c(-c2ccccc2)ccc2ccc3ccccc3c12,2取代菲
Brc1ccc(-c2ccccc2)c2c1ccc1ccccc12,2取代菲
COc1ccc2ccc3cc(F)ccc3c2c1,2取代菲
COc1cccc2c1cc(I)c1ccccc12,2取代菲
N#Cc1cccc2c1c(Cl)cc1ccccc12,2取代菲
Cc1ccc2c(ccc3cc(O)ccc32)c1,2取代菲
N#Cc1cccc2c1ccc1c(I)cccc12,2取代菲
Brc1ccc2ccc3cccc(I)c3c2c1,2取代菲
COc1c(-c2cccs2)c2ccccc2c2ccccc12,2取代菲
Cc1ccc2c(c1)c(C#N)cc1ccccc12,2取代菲
Clc1cc2ccccc2c2cccc(I)c12,2取代菲
N#Cc1ccc2c(-c3ccccc3)cc3ccccc3c2c1,2取代菲
Fc1cccc2c(Br)cc3ccccc3c12,2取代菲
Cc1cccc2c1ccc1c(-c3ccccc3)cccc12,2取代菲
COc1cccc2c1ccc1cc(-c3ccccc3)ccc12,2取代菲
N#Cc1cc2c(Cl)cccc2c2ccccc12,2取代菲
COc1cccc2ccc3cc(Br)ccc3c12,2取代菲
Oc1cc2ccc(-c3ccccc3)cc2c2ccccc12,2取代菲
Ic1cccc2c1ccc1cccc(-c3cccs3)c12,2取代菲
N#Cc1ccc2c(ccc3cccc(Br)c32)c1,2取代菲
Ic1cccc2c1c(I)cc1ccccc12,2取代菲
N#Cc1cc2cc(F)ccc2c2ccccc12,2取代菲
c1ccc(-c2ccc3c(-c4ccccc4)cc4ccccc4c3c2)cc1,2取代菲
COc1cc2ccc3ccccc3c2cc1C,2取代菲
COc1cccc2c1ccc1ccc(C)cc12,2取代菲
Oc1c(Cl)ccc2c1ccc1ccccc12,2取代菲
Brc1cccc2c(-c3ccccc3)cc3ccccc3c12,2取代菲
Cc1cc2c(ccc3ccccc32)cc1C#N,2取代菲
Clc1ccc2ccc3c(Br)cccc3c2c1,2取代菲
Cc1cc2cc(-c3cccs3)ccc2c2ccccc12,2取代菲
N#Cc1ccc2c(ccc3ccc(Cl)cc32)c1,2取代菲
COc1c(I)c2ccccc2c2ccccc12,2取代菲
Ic1c(I)c2ccccc2c2ccccc12,2取代菲
Brc1cccc2ccc3cc(I)ccc3c12,2取代菲
c1ccc(-c2ccc3ccc4ccc(-c5cccs5)cc4c3c2)cc1,2取代菲
Clc1ccc2ccc3cccc(Cl)c3c2c1,2取代菲
N#Cc1cccc2c1ccc1cc(-c3ccccc3)ccc12,2取代菲
Brc1ccc(I)c2c1ccc1ccccc12,2取代菲
Fc1ccc(Cl)c2c1ccc1ccccc12,2取代菲
COc1cccc2ccc3ccc(O)cc3c12,2取代菲
Oc1ccc2c(ccc3c(F)cccc32)c1,2取代菲
Cc1cccc2ccc3c(-c4ccccc4)cccc3c12,2取代菲
COc1cc2c(ccc3ccccc32)cc1-c1cccs1,2取代菲
COc1ccc2c(ccc3ccc(O)cc32)c1,2取代菲
Cc1ccc2ccc3cc(C#N)ccc3c2c1,2取代菲
Cc1c(-c2cccs2)ccc2ccc3ccccc3c12,2取代菲
Cc1cc2ccccc2c2c(O)cccc12,2取代菲
N#Cc1cccc2ccc3cccc(F)c3c12,2取代菲
Clc1c(I)ccc2c1ccc1ccccc12,2取代菲
c1csc(-c2cccc3ccc4cccc(-c5cccs5)c4c23)c1,2取代菲
Clc1ccc2c(I)cc3ccccc3c2c1,2取代菲
