组别,文献序号,添加剂,作用活性层,单/双添加剂（1/2）,添加剂类型,器件结构,SMILES,Voc,Jsc ,FF%,PCE,分子偶极矩/debye,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,fr_hdrzine,fr_hdrzone
E,7,CHCl3 : IC6F12I 10%,PDPP5T：PDPP2TzFBDT,1,难挥发性液体添加剂,ITO/ZnO/PDPP2TzFBDT/MoO3/Ag,IC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(I)F,0.67,7.4,41,2.03,0.62541178,12.69978333,12.69978333,0.697219898,-7.441675,0.236834282,16.5,553.85,553.85,553.7897846,122,0,0.387226323,-0.192214193,0.387226323,0.192214193,126.9137238,9.98740019,2.891233137,-2.385524479,2.614685503,-2.684379467,14.1110887,-0.401246879,2.123974153,6.082753304,327.124287,17,8.291502622,12.6064992,8.25,3.895751311,6.053249602,3.293090316,6.002754871,1.895062921,3.249895199,0.750361771,1.42777791,0.62,4286.179841,20.62,5.07249557,2.777671757,129.0740627,0,0,0,0,0,31.54863657,0,0,52.68498057,0,0,0,45.18174125,0,52.68498057,45.18174125,0,0,0,31.54863657,0,0,0,0,0,52.68498057,0,45.18174125,31.54863657,0,0,0,0,0,0,0,0,76.73037782,52.68498057,0,0,0,0,0,0,0,0,0,138.0269565,-1.394439796,0,0,0,-28.89251667,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,5.5832,57.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.5,0.6,0,0
E,8,DIO,PBDB-T-2F:IT-4F,1,液体添加剂,Glass/ITO/ZnO/AL/MoO3/Ag (rigid reference cell),ICCCCCCCCI,0.82,20.5,73,11.9,9.64E-07,2.454655993,2.454655993,1.337345679,1.337345679,0.360140031,10.2,366.024,349.896,365.9341465,62,0,-0.000472812,-0.086375917,0.086375917,0.000472812,126.9137216,10.13204741,1.878618147,-1.964807038,2.067504511,-1.799735234,14.10995232,0.63270578,1.967154472,2.647604849,47.21928095,7.656854249,6.412783196,10.72777978,4.914213562,4.034522484,7.085685828,2.499284817,4.656783108,1.517261242,3.042842914,0.896089018,1.974838163,1.46,175.076748,11.46,10.46,9.46,91.81752207,0,0,0,0,0,0,0,0,0,0,70.86502775,21.69674805,0,0,0,45.18174125,0,0,0,38.52492974,8.855104805,0,0,0,0,0,0,45.18174125,8.855104805,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,47.38003454,0,0,45.18174125,0,2.674691358,4.909311987,0,0,0,0,0,8.655996655,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4.197,65.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.8,1.1,0,0
E,8,DIO,PBDB-T-2F:IT-4F,1,液体添加剂,AgNWs@PI/ZnO/AL/MoO3/Ag (exible cell),ICCCCCCCCI,0.82,19.61,72,10.8,9.64E-07,2.454655993,2.454655993,1.337345679,1.337345679,0.360140031,10.2,366.024,349.896,365.9341465,62,0,-0.000472812,-0.086375917,0.086375917,0.000472812,126.9137216,10.13204741,1.878618147,-1.964807038,2.067504511,-1.799735234,14.10995232,0.63270578,1.967154472,2.647604849,47.21928095,7.656854249,6.412783196,10.72777978,4.914213562,4.034522484,7.085685828,2.499284817,4.656783108,1.517261242,3.042842914,0.896089018,1.974838163,1.46,175.076748,11.46,10.46,9.46,91.81752207,0,0,0,0,0,0,0,0,0,0,70.86502775,21.69674805,0,0,0,45.18174125,0,0,0,38.52492974,8.855104805,0,0,0,0,0,0,45.18174125,8.855104805,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,47.38003454,0,0,45.18174125,0,2.674691358,4.909311987,0,0,0,0,0,8.655996655,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4.197,65.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.8,1.1,0,0
E,8,DIO,PTB7-Th:IEICO-4F,1,液体添加剂,AgNWs@PI/ZnO/AL/MoO3/Ag (exible cell),ICCCCCCCCI,0.68,22.69,67,9.9,9.64E-07,2.454655993,2.454655993,1.337345679,1.337345679,0.360140031,10.2,366.024,349.896,365.9341465,62,0,-0.000472812,-0.086375917,0.086375917,0.000472812,126.9137216,10.13204741,1.878618147,-1.964807038,2.067504511,-1.799735234,14.10995232,0.63270578,1.967154472,2.647604849,47.21928095,7.656854249,6.412783196,10.72777978,4.914213562,4.034522484,7.085685828,2.499284817,4.656783108,1.517261242,3.042842914,0.896089018,1.974838163,1.46,175.076748,11.46,10.46,9.46,91.81752207,0,0,0,0,0,0,0,0,0,0,70.86502775,21.69674805,0,0,0,45.18174125,0,0,0,38.52492974,8.855104805,0,0,0,0,0,0,45.18174125,8.855104805,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,47.38003454,0,0,45.18174125,0,2.674691358,4.909311987,0,0,0,0,0,8.655996655,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4.197,65.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.8,1.1,0,0
E,9,CN,PBDB-T:TACIC,1,液体添加剂, ITO/ZnO/PBDB-T:TACIC/MoO3​/Ag,ClC1=CC=CC2=CC=CC=C21,0.982,16.59,60.9,9.92,0.83984914,5.957037037,5.957037037,0.822314815,0.822314815,0.55644797,10.27272727,162.619,155.563,162.0236279,54,0,0.048389036,-0.083664219,0.083664219,0.048389036,35.49569104,10.12844457,1.934419766,-1.966428521,2.214722752,-1.704476637,6.349799888,1.748124801,2.05595014,2.913161164,374.0344904,7.681798276,5.919416357,6.675345303,5.377010098,3.510349442,3.888313915,2.460971502,2.868171629,1.736428508,2.066016729,1.185882541,1.430724861,-1.01,505.7637346,6.684816447,2.554171088,1.099229702,70.41633388,0,0,0,0,0,0,0,0,0,0,47.9991423,11.45259128,10.40885753,0,0,22.37338832,0,0,0,0,0,47.48720279,0,0,0,0,0,11.60093989,0,0,0,0,42.46456948,5.022633314,10.77244843,0,0,0,0,0,0,0,10.40885753,5.386224214,0,30.33183534,12.13273414,11.60093989,0,5.957037037,0,3.13867284,0,0,14.01540123,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.4932,48.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,1.545454545,2.363636364,0,0
E,9,CN,PBDB-T:ITIC,1,液体添加剂, ITO/ZnO/PBDB-T:ITIC/MoO3​/Ag,ClC1=CC=CC2=CC=CC=C21,0.885,16.02,68.5,9.71,0.83984921,5.957037037,5.957037037,0.822314815,0.822314815,0.55644797,10.27272727,162.619,155.563,162.0236279,54,0,0.048389036,-0.083664219,0.083664219,0.048389036,35.49569104,10.12844457,1.934419766,-1.966428521,2.214722752,-1.704476637,6.349799888,1.748124801,2.05595014,2.913161164,374.0344904,7.681798276,5.919416357,6.675345303,5.377010098,3.510349442,3.888313915,2.460971502,2.868171629,1.736428508,2.066016729,1.185882541,1.430724861,-1.01,505.7637346,6.684816447,2.554171088,1.099229702,70.41633388,0,0,0,0,0,0,0,0,0,0,47.9991423,11.45259128,10.40885753,0,0,22.37338832,0,0,0,0,0,47.48720279,0,0,0,0,0,11.60093989,0,0,0,0,42.46456948,5.022633314,10.77244843,0,0,0,0,0,0,0,10.40885753,5.386224214,0,30.33183534,12.13273414,11.60093989,0,5.957037037,0,3.13867284,0,0,14.01540123,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.4932,48.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,1.545454545,2.363636364,0,0
E,12,INB - 1F,PBDB-T-2F:BTP-4F,1,挥发性固体添加剂,ITO/ZnO/PBDB - T - 2F:BTP - 4F/MoO3/Ag,FC1=CC=C(/C=C(C2=O)\C(C3=CC=CC=C23)=O)C=C1,0.81,27,72,15.7,2.32251928,12.81407855,12.81407855,0.132229781,-0.352304527,0.576181932,13.63157895,252.244,243.172,252.0586577,92,0,0.197240346,-0.288432847,0.288432847,0.197240346,19.14214161,10.07232317,2.317774001,-1.95586523,2.270466742,-1.996406862,6.408108265,0.099032382,2.670236043,2.066098689,674.7837217,13.40541292,9.890613477,9.890613477,9.164703798,5.82329827,5.82329827,4.313395998,4.313395998,3.086576303,3.086576303,2.129171334,2.129171334,-2.55,32779.81766,11.5353328,4.281337653,1.89051603,108.7414112,0,5.817220841,11.56648989,0,0,0,9.589074368,4.390415048,0,0,36.39820241,23.77220574,11.12690298,5.57310453,13.97948942,17.64251,0,0,0,0,0,76.61161639,0,0,0,4.390415048,0,0,11.56648989,0,5.817220841,26.27942884,54.10404108,0,6.076020107,0,34.14,0,13.97948942,0,22.95681526,16.69035448,0,30.34148838,24.26546827,0,0,0,12.81407855,0,24.23050894,0,1.625405224,-0.898739712,12.39133959,1.504074074,0,0,0,19,0,2,1,0,1,2,0,2,2,0,3,1,0,0,0,3,3.2883,69.48,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789473684,1.315789474,1.842105263,0,0
E,12,INB - 3F,PBDB-T-2F:BTP-4F,1,挥发性固体添加剂,ITO/ZnO/PBDB - T - 2F:BTP - 4F/MoO3/Ag,FC1=CC(F)=C(/C=C(C2=O)\C(C3=CC=CC=C23)=O)C(F)=C1,0.81,27.1,72.2,15.8,2.43858627,13.60052343,13.60052343,0.191368523,-1.169855442,0.593607981,13.57142857,288.224,281.168,288.0398141,104,0,0.197243915,-0.288432817,0.288432817,0.197243915,19.14877303,10.0592381,2.325888535,-2.008879222,2.285416815,-2.018986743,6.408269882,0.099031726,2.674424397,2.153904729,762.0169562,15.14589989,10.49184188,10.49184188,9.986071003,6.034596077,6.034596077,4.544954862,4.544954862,3.238068531,3.238068531,2.239092927,2.239092927,-2.69,67443.63445,13.30033664,4.697197864,2.066540634,117.072482,0,17.45166252,11.56648989,0,0,0,9.589074368,13.17124514,0,0,24.26546827,6.076020107,28.82308861,5.57310453,22.76031951,17.64251,0,0,0,0,0,76.11332394,0,0,0,13.17124514,0,0,11.56648989,0,17.45166252,26.27942884,41.97130694,0,6.076020107,0,34.14,34.58160391,22.76031951,0,16.70000751,12.13273414,6.076020107,12.13273414,12.13273414,0,0,0,40.05679208,0,24.18591333,0,-0.560305283,-4.606413559,7.095865289,0.828148148,0,0,0,21,0,2,1,0,1,2,0,2,2,0,5,1,0,0,0,3,3.5665,69.396,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80952381,1.285714286,1.761904762,0,0
E,12,INB - 5F,PBDB-T-2F:BTP-4F,1,挥发性固体添加剂,ITO/ZnO/PBDB - T - 2F:BTP - 4F/MoO3/Ag,FC1=C(F)C(F)=C(/C=C(C2=O)\C(C3=CC=CC=C23)=O)C(F)=C1F,0.81,27.7,74.3,16.4,2.3512088,13.6508938,13.6508938,0.007057298,-2.31063786,0.262519007,13.52173913,324.204,319.164,324.0209705,116,0,0.200064768,-0.288432817,0.288432817,0.200064768,19.17818184,10.05181664,2.338827267,-2.04626946,2.303119933,-2.065994885,6.408309466,0.099025473,2.797571509,2.225804074,848.9219938,16.88638687,11.09307029,11.09307029,10.84111171,6.257860011,6.257860011,4.745431091,4.745431091,3.438001356,3.438001356,2.296439745,2.296439745,-2.83,168441.7806,15.08060406,5.116667913,2.076447857,125.4035528,0,0,34.83537326,5.817220841,0,0,9.589074368,21.95207524,0,0,24.26546827,6.076020107,11.12690298,11.13655602,31.54114961,17.64251,0,0,0,0,0,75.61503148,0,0,0,21.95207524,0,0,11.56648989,0,29.08610421,26.27942884,29.8385728,0,6.076020107,0,34.14,51.78915012,31.54114961,0,11.12690298,6.076020107,0,24.26546827,0,0,0,0,66.64657666,0,24.15062421,0,-1.971705509,-12.49368134,5.611704501,0.389814815,0,0,0,23,0,2,1,0,1,2,0,2,2,0,7,1,0,0,0,3,3.8447,69.312,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652173913,1.043478261,1.47826087,0,0
E,14,TT-Cl,PM6:Y6,1,挥发性固体添加剂,ITO/PEDOT:PSS /PM6:Y6 / PDINO/Al,ClC1=CC2=C(C=C(Cl)S2)S1,0.861,26.86,78.69,18.2,0.37336241,5.758888889,5.758888889,0.831404321,0.831404321,0.607292408,11,209.122,207.106,207.8974974,52,0,0.094879661,-0.12236787,0.12236787,0.094879661,35.49713012,10.53099662,2.021692002,-1.706554189,2.368437283,-1.363985291,7.307219681,2.217362677,2.208247526,2.825847174,297.5871887,7.137828202,4.727126065,7.871977119,4.754020195,2.599161592,4.9880837,1.829524321,5.259692523,1.146915911,3.698315982,0.776924685,3.468760033,0.24,282.6556833,6.920082572,2.378780364,1.05434642,76.00032665,0,0,0,0,0,0,0,0,0,22.67357176,23.20187978,12.13273414,9.399839833,8.672658031,0,55.27529137,0,0,0,0,0,20.80539217,0,0,0,0,0,45.87545154,0,0,0,0,12.13273414,8.672658031,9.399839833,0,0,0,0,0,0,0,8.672658031,9.399839833,22.67357176,12.13273414,0,23.20187978,4.023919753,14.64651235,0,0,0,0,3.885123457,0,0,0,0,10,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,2,4.2696,49.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9,1.3,1.7,0,0
E,14,TT-Cl,PM6:D18:Y6,1,挥发性固体添加剂,ITO/PEDOT:PSS /PM6:D18:Y6 / PDINO/Al,ClC1=CC2=C(C=C(Cl)S2)S1,0.865,27.73,79.01,18.95,0.37336241,5.758888889,5.758888889,0.831404321,0.831404321,0.607292408,11,209.122,207.106,207.8974974,52,0,0.094879661,-0.12236787,0.12236787,0.094879661,35.49713012,10.53099662,2.021692002,-1.706554189,2.368437283,-1.363985291,7.307219681,2.217362677,2.208247526,2.825847174,297.5871887,7.137828202,4.727126065,7.871977119,4.754020195,2.599161592,4.9880837,1.829524321,5.259692523,1.146915911,3.698315982,0.776924685,3.468760033,0.24,282.6556833,6.920082572,2.378780364,1.05434642,76.00032665,0,0,0,0,0,0,0,0,0,22.67357176,23.20187978,12.13273414,9.399839833,8.672658031,0,55.27529137,0,0,0,0,0,20.80539217,0,0,0,0,0,45.87545154,0,0,0,0,12.13273414,8.672658031,9.399839833,0,0,0,0,0,0,0,8.672658031,9.399839833,22.67357176,12.13273414,0,23.20187978,4.023919753,14.64651235,0,0,0,0,3.885123457,0,0,0,0,10,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,2,4.2696,49.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9,1.3,1.7,0,0
E,14,TT-Cl,PM6:IT-4F,1,挥发性固体添加剂,ITO/PEDOT:PSS /PM6:IT-4F / PDINO/Al,ClC1=CC2=C(C=C(Cl)S2)S1,0.869,20.5,75.69,13.42,0.37336241,5.758888889,5.758888889,0.831404321,0.831404321,0.607292408,11,209.122,207.106,207.8974974,52,0,0.094879661,-0.12236787,0.12236787,0.094879661,35.49713012,10.53099662,2.021692002,-1.706554189,2.368437283,-1.363985291,7.307219681,2.217362677,2.208247526,2.825847174,297.5871887,7.137828202,4.727126065,7.871977119,4.754020195,2.599161592,4.9880837,1.829524321,5.259692523,1.146915911,3.698315982,0.776924685,3.468760033,0.24,282.6556833,6.920082572,2.378780364,1.05434642,76.00032665,0,0,0,0,0,0,0,0,0,22.67357176,23.20187978,12.13273414,9.399839833,8.672658031,0,55.27529137,0,0,0,0,0,20.80539217,0,0,0,0,0,45.87545154,0,0,0,0,12.13273414,8.672658031,9.399839833,0,0,0,0,0,0,0,8.672658031,9.399839833,22.67357176,12.13273414,0,23.20187978,4.023919753,14.64651235,0,0,0,0,3.885123457,0,0,0,0,10,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,2,4.2696,49.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9,1.3,1.7,0,0
E,14,TT-Cl,PM6:F-2F,1,挥发性固体添加剂,ITO/PEDOT:PSS /PM6:F-2F / PDINO/Al,ClC1=CC2=C(C=C(Cl)S2)S1,0.903,19.34,77.82,13.64,0.37336241,5.758888889,5.758888889,0.831404321,0.831404321,0.607292408,11,209.122,207.106,207.8974974,52,0,0.094879661,-0.12236787,0.12236787,0.094879661,35.49713012,10.53099662,2.021692002,-1.706554189,2.368437283,-1.363985291,7.307219681,2.217362677,2.208247526,2.825847174,297.5871887,7.137828202,4.727126065,7.871977119,4.754020195,2.599161592,4.9880837,1.829524321,5.259692523,1.146915911,3.698315982,0.776924685,3.468760033,0.24,282.6556833,6.920082572,2.378780364,1.05434642,76.00032665,0,0,0,0,0,0,0,0,0,22.67357176,23.20187978,12.13273414,9.399839833,8.672658031,0,55.27529137,0,0,0,0,0,20.80539217,0,0,0,0,0,45.87545154,0,0,0,0,12.13273414,8.672658031,9.399839833,0,0,0,0,0,0,0,8.672658031,9.399839833,22.67357176,12.13273414,0,23.20187978,4.023919753,14.64651235,0,0,0,0,3.885123457,0,0,0,0,10,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,2,4.2696,49.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9,1.3,1.7,0,0
E,14,TT-Cl,PM6:L8-BO,1,挥发性固体添加剂,ITO/PEDOT:PSS /PM6:L8-BO/ PDINO/Al,ClC1=CC2=C(C=C(Cl)S2)S1,0.906,25.54,79.74,18.45,0.37336241,5.758888889,5.758888889,0.831404321,0.831404321,0.607292408,11,209.122,207.106,207.8974974,52,0,0.094879661,-0.12236787,0.12236787,0.094879661,35.49713012,10.53099662,2.021692002,-1.706554189,2.368437283,-1.363985291,7.307219681,2.217362677,2.208247526,2.825847174,297.5871887,7.137828202,4.727126065,7.871977119,4.754020195,2.599161592,4.9880837,1.829524321,5.259692523,1.146915911,3.698315982,0.776924685,3.468760033,0.24,282.6556833,6.920082572,2.378780364,1.05434642,76.00032665,0,0,0,0,0,0,0,0,0,22.67357176,23.20187978,12.13273414,9.399839833,8.672658031,0,55.27529137,0,0,0,0,0,20.80539217,0,0,0,0,0,45.87545154,0,0,0,0,12.13273414,8.672658031,9.399839833,0,0,0,0,0,0,0,8.672658031,9.399839833,22.67357176,12.13273414,0,23.20187978,4.023919753,14.64651235,0,0,0,0,3.885123457,0,0,0,0,10,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,2,4.2696,49.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9,1.3,1.7,0,0
E,14,TT-Cl,PM6:CH-6F,1,挥发性固体添加剂,ITO/PEDOT:PSS /PM6:CH-6F/ PDINO/Al,ClC1=CC2=C(C=C(Cl)S2)S1,0.867,26.57,79,18.21,0.37336241,5.758888889,5.758888889,0.831404321,0.831404321,0.607292408,11,209.122,207.106,207.8974974,52,0,0.094879661,-0.12236787,0.12236787,0.094879661,35.49713012,10.53099662,2.021692002,-1.706554189,2.368437283,-1.363985291,7.307219681,2.217362677,2.208247526,2.825847174,297.5871887,7.137828202,4.727126065,7.871977119,4.754020195,2.599161592,4.9880837,1.829524321,5.259692523,1.146915911,3.698315982,0.776924685,3.468760033,0.24,282.6556833,6.920082572,2.378780364,1.05434642,76.00032665,0,0,0,0,0,0,0,0,0,22.67357176,23.20187978,12.13273414,9.399839833,8.672658031,0,55.27529137,0,0,0,0,0,20.80539217,0,0,0,0,0,45.87545154,0,0,0,0,12.13273414,8.672658031,9.399839833,0,0,0,0,0,0,0,8.672658031,9.399839833,22.67357176,12.13273414,0,23.20187978,4.023919753,14.64651235,0,0,0,0,3.885123457,0,0,0,0,10,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,2,4.2696,49.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.9,1.3,1.7,0,0
