SMILES,Core_type,SAscore,PC1,PC2
COc1cc(Oc2c(C#N)cc(-c3cccs3)c(OC)c2F)c(C)c(C#N)c1Br,1,3.0829978061366106,3.0681562,-2.6535547
N#Cc1ccc(Oc2cc(F)c(-c3cccs3)c(Br)c2)c(Br)c1,1,2.506916341021171,1.9809455,-2.4194152
Fc1cc(I)cc(Oc2c(F)cccc2F)c1,1,2.2782115900238638,6.4060454,18.668556
N#Cc1ccc(Oc2c(Br)c(C#N)cc(I)c2C#N)cc1F,1,3.0723856648790644,4.6055703,20.152983
COc1cccc(C)c1Oc1c(Br)cc(I)c(Br)c1C,1,2.6430363082119506,5.9202313,17.245855
COc1c(C#N)cc(I)c(I)c1Oc1cc(F)ccc1I,1,3.0267156852094974,4.881179,19.45948
N#Cc1c(-c2cccs2)cc(-c2cccs2)c(Br)c1Oc1cccc(-c2cccs2)c1Cl,1,2.931735439666408,2.3578515,-3.1780725
COc1ccc(Oc2ccc(Br)cc2C#N)cc1,1,1.8146796793855808,5.1476803,19.287043
COc1cc(OC)c(I)c(Oc2c(Br)cc(I)c(Br)c2F)c1F,1,3.1498984110570625,5.3649807,17.473835
Cc1cccc(C#N)c1Oc1ccc(-c2cccs2)cc1,1,2.093317264820568,1.9449179,-2.3879611
Cc1c(Br)cc(I)cc1Oc1cc(I)ccc1Br,1,2.814673510764285,6.3783984,18.241587
COc1cc(C#N)c(Oc2cccc(OC)c2OC)c(I)c1Cl,1,2.591089223523284,4.831191,19.52077
COc1cc(Br)cc(Oc2ccc(Cl)cc2Br)c1Cl,1,2.199585038199073,5.5499396,18.094208
Clc1cccc(Oc2ccccc2)c1Br,1,1.7711023495731482,6.5673394,17.565928
Fc1ccc(F)c(Oc2ccccc2)c1,1,1.520239022202844,6.5029416,17.819904
COc1c(Cl)cc(Oc2cc(Br)c(I)c(I)c2)c(C#N)c1C,1,3.049289458881672,4.2607994,19.014645
Cc1cccc(Br)c1Oc1ccccc1C#N,1,2.0179992741482486,5.0033064,19.82654
Cc1cccc(F)c1Oc1ccccc1,1,1.6283259631688534,6.5209403,17.857416
Cc1ccc(-c2cccs2)c(Oc2c(C)c(C#N)c(Br)c(Br)c2Br)c1I,1,3.185162750568753,2.637493,-3.40896
COc1cc(C#N)c(I)c(C#N)c1Oc1cc(I)cc(-c2cccs2)c1F,1,3.1315967310687904,3.2115996,-2.562057
COc1cc(Oc2ccc(F)c(OC)c2OC)c(Cl)cc1C,1,2.1949733571867576,5.5664105,17.61152
Cc1cc(Br)c(C#N)c(Oc2ccc(F)c(-c3cccs3)c2)c1Cl,1,2.657350140384967,2.5211287,-3.067577
COc1c(C#N)cc(F)cc1Oc1cccc(-c2cccs2)c1,1,2.30315375898782,1.9174705,-2.0856845
Cc1cc(Cl)c(-c2cccs2)c(Oc2ccc(C#N)c(-c3cccs3)c2)c1F,1,2.756170044662662,2.3238626,-2.9967084
COc1cc(Cl)c(Oc2cc(Cl)c(C#N)c(Br)c2Cl)c(C#N)c1F,1,3.131516457836172,4.1068826,19.029627
COc1c(C#N)cc(-c2cccs2)c(Br)c1Oc1cc(C#N)ccc1C,1,2.756065527398329,2.8827622,-2.5769436
COc1c(Oc2ccccc2C#N)cc(Br)c(C)c1F,1,2.4074833478389905,5.0742145,19.612032
COc1cc(C#N)c(Oc2ccc(C#N)cc2)c(OC)c1OC,1,2.304980638358449,5.220147,19.493069
COc1c(F)cc(C)cc1Oc1cc(F)cc(F)c1Cl,1,2.3827363082119515,5.341626,17.535536
Brc1ccc(I)cc1Oc1ccccc1,1,1.9020451044926467,6.358172,18.228735
COc1c(F)c(Br)c(Oc2ccccc2Cl)c(I)c1C#N,1,2.8073950374362173,4.001379,19.16156
Cc1c(I)cc(Br)c(Br)c1Oc1ccc(-c2cccs2)c(Cl)c1,1,2.732082561435373,2.4691086,-1.0678004
COc1cc(OC)cc(Oc2cc(Br)cc(C)c2Cl)c1,1,2.158318033153675,6.0463886,18.75939
Fc1ccccc1Oc1ccc(Cl)c(Cl)c1,1,1.5885023215021778,6.9003096,17.717936
COc1c(Br)c(C)c(C#N)c(-c2cccs2)c1Oc1c(Cl)c(-c2cccs2)c(Cl)c(F)c1C#N,1,3.455191894387009,3.2924426,-3.631438
Cc1ccc(Oc2cccc(I)c2)cc1,1,1.632257626854006,6.3540583,18.642536
COc1cccc(Oc2ccc(-c3cccs3)cc2OC)c1,1,1.8305505206482948,2.1080585,-1.8656695
COc1c(F)ccc(F)c1Oc1ccc(Cl)c(Cl)c1Cl,1,2.382772205647848,5.866942,17.220907
COc1cc(Oc2cc(I)c(Br)c(Cl)c2OC)cc(-c2cccs2)c1,1,2.6557980493634545,2.1475499,-1.8856989
Fc1cc(Oc2ccc(-c3cccs3)c(-c3cccs3)c2Cl)cc(-c2cccs2)c1,1,2.6199619698011283,1.7132794,-1.616865
COc1c(C)c(C)c(C)c(Oc2c(Br)cccc2C#N)c1C,1,2.5983718578386483,4.9424043,19.89523
COc1cc(Cl)c(Oc2cc(C)cc(Br)c2)c(I)c1C#N,1,2.702844430148769,4.4252806,19.002134
Cc1ccc(Oc2cc(C#N)c(F)c(C#N)c2Cl)cc1,1,2.5027121590278014,5.3866644,19.860746
COc1cccc(F)c1Oc1cccc(Br)c1I,1,2.2555615798380693,6.022749,17.062376
COc1ccc(Cl)c(I)c1Oc1c(I)c(Cl)cc(C)c1OC,1,2.774013839585715,5.7605953,17.450024
COc1cc(I)cc(Oc2cccc(I)c2)c1,1,2.1707511972251723,6.1898036,18.741999
Cc1cc(F)c(Oc2ccc(C#N)c(F)c2)c(Br)c1,1,2.3154161032878307,4.647716,20.037325
COc1cc(Br)c(-c2cccs2)c(Oc2c(Br)c(F)cc(Cl)c2OC)c1,1,2.7699679510021227,3.1470277,-0.79164594
COc1ccc(Br)c(C#N)c1Oc1cc(C#N)cc(Br)c1Br,1,2.842761049494449,5.2924256,19.12986
COc1c(-c2cccs2)cc(F)c(Oc2cc(C#N)ccc2Br)c1C,1,2.64855453287994,2.9338577,-2.1159408
Brc1ccc(Oc2cc(Br)c(I)cc2Br)cc1,1,2.2790011153921093,6.5411887,18.139238
Cc1cc(Cl)cc(Oc2ccccc2C#N)c1,1,1.9597242741482468,5.363316,19.744043
COc1cc(C#N)c(Oc2cc(Cl)cc(C#N)c2)c(OC)c1Br,1,2.7229331795672405,5.578484,19.346704
Cc1c(Cl)cc(C#N)c(Oc2cccc(Cl)c2)c1C#N,1,2.564111040146683,5.528411,19.008293
COc1c(Br)cc(Br)c(C#N)c1Oc1ccc(Cl)c(C#N)c1,1,2.762813357186756,4.5592194,19.18418
COc1cc(Oc2c(C#N)cccc2-c2cccs2)c(C#N)cc1C#N,1,2.676633023767195,2.9148464,-2.6197948
COc1cccc(Oc2ccccc2)c1F,1,1.5926213850473303,6.2881155,17.668087
COc1cc(Oc2cc(-c3cccs3)c(-c3cccs3)cc2C#N)c(OC)cc1Br,1,2.635674390519944,3.0491738,-2.487249
COc1ccc(-c2cccs2)c(C#N)c1Oc1cccc(Br)c1I,1,2.6936160619085694,2.9868455,-2.7564726
COc1cc(Cl)c(Oc2cccc(Cl)c2)c(OC)c1,1,1.8796251409120348,6.176833,18.615747
Clc1ccccc1Oc1ccccc1,1,1.288408540663994,6.563361,17.59651
COc1cc(F)c(OC)c(Oc2cc(F)ccc2-c2cccs2)c1I,1,2.646107719693127,3.105926,-1.5338203
COc1cc(C)cc(Oc2c(Br)c(C)c(OC)c(Cl)c2-c2cccs2)c1Cl,1,2.8526498703619296,3.2445738,-0.73790747
N#Cc1ccc(Oc2ccccc2)cc1C#N,1,1.9460229397683424,5.251673,19.802649
COc1ccc(Oc2cc(I)c(F)c(-c3cccs3)c2)cc1Cl,1,2.4204524356957275,3.1079466,-1.6485213
Cc1cccc(Br)c1Oc1c(Cl)cccc1Br,1,2.1947870401056946,6.6347895,17.151758
COc1ccc(Oc2c(F)ccc(Cl)c2Cl)c(C#N)c1I,1,2.654429045533385,5.5842457,17.398254
Cc1c(I)cc(C#N)c(Oc2cc(Cl)cc(C#N)c2)c1F,1,2.9218711507965427,5.8655076,19.667152
COc1c(C)cc(C#N)c(Oc2ccc(F)c(Cl)c2C)c1Cl,1,2.6989465644879296,4.5278378,19.3382
Cc1cc(Br)c(Br)c(Oc2c(F)c(-c3cccs3)c(Br)c(I)c2C#N)c1F,1,3.364955255831699,3.1966593,-3.603224
N#Cc1cccc(Oc2c(F)cc(Br)cc2C#N)c1,1,2.3810596837277096,6.173463,19.702005
Brc1cc(-c2cccs2)ccc1Oc1ccccc1,1,1.8168077347333096,1.7042994,-1.7050195
COc1cc(F)cc(Oc2c(OC)cc(OC)c(C#N)c2OC)c1,1,2.430836300493514,5.7755527,19.108479
COc1cc(Oc2cc(C)c(C)c(C#N)c2)cc(F)c1F,1,2.4000824868289303,4.8376627,19.25201
COc1cccc(Oc2ccccc2Cl)c1F,1,1.7409348510713265,6.3641396,17.28662
COc1c(I)cc(Cl)cc1Oc1ccc(Br)cc1,1,2.090911425991914,6.1515503,18.155016
Cc1c(Oc2c(C)c(C)c(-c3cccs3)c(Cl)c2Cl)cc(F)c(F)c1C#N,1,3.0055906615218992,2.8332047,-3.8194535
COc1cc(Oc2ccc(C)cc2)cc(-c2cccs2)c1,1,1.8598347931938355,2.055355,-1.8727987
N#Cc1cccc(Oc2ccc(I)c(-c3cccs3)c2)c1,1,2.281034793193834,2.0419095,-2.6214094
COc1c(I)cc(-c2cccs2)c(OC)c1Oc1c(Cl)c(C)cc(Cl)c1C#N,1,3.020934018189137,3.0277543,-2.9114652
COc1c(F)c(Cl)cc(I)c1Oc1cc(C#N)cc(-c2cccs2)c1,1,2.768050796616203,1.9234935,-2.3515365
Cc1c(Cl)cc(-c2cccs2)c(C)c1Oc1c(C#N)ccc(Br)c1F,1,2.947482674303732,2.595185,-2.8381212
Cc1cc(F)cc(Oc2ccc(F)cc2)c1C#N,1,2.025108964453453,5.3644857,19.588818
N#Cc1cc(-c2cccs2)c(Br)c(Oc2c(Br)cc(Br)cc2C#N)c1Cl,1,3.130198720232892,2.5197723,-2.7708056
COc1ccc(F)c(Oc2c(Cl)cccc2C#N)c1Cl,1,2.417782368818012,4.9463396,19.188477
N#Cc1c(Cl)ccc(I)c1Oc1cc(-c2cccs2)cc(-c2cccs2)c1Cl,1,2.891457352354971,2.165671,-2.7611754
COc1ccccc1Oc1ccccc1OC,1,1.3635405877729774,6.082612,17.540081
Cc1ccc(Oc2cc(F)ccc2Br)c(Br)c1,1,1.960816500007496,6.628085,17.911139
COc1cc(Oc2c(Cl)c(-c3cccs3)c(Cl)c(C#N)c2C#N)ccc1-c1cccs1,1,2.935218214091908,3.2843935,-3.487056
Cc1cc(I)c(I)cc1Oc1cc(C#N)ccc1I,1,2.790182079619191,5.878221,19.738596
Cc1cc(Oc2cc(Cl)c(C)c(F)c2-c2cccs2)c(I)c(-c2cccs2)c1C,1,2.9794563745126776,2.4611063,-0.3061047
COc1c(Br)c(Br)c(Cl)c(Br)c1Oc1c(F)cccc1I,1,3.0087353786739275,6.1882024,17.131916
Cc1ccc(Oc2cccc(C#N)c2)c(C)c1,1,1.7543973510713258,6.1556735,19.686474
COc1c(Oc2cc(F)cc(Br)c2Cl)c(Cl)c(I)c(-c2cccs2)c1-c1cccs1,1,3.1267317250458837,2.7517824,-0.32449973
COc1ccc(Oc2ccccc2)cc1,1,1.2074348670556656,6.141392,18.265072
COc1cc(Oc2cc(-c3cccs3)c(C#N)cc2-c2cccs2)c(C)c(C)c1C,1,2.7040850734621724,3.0269785,-2.4805415
COc1c(I)c(Cl)c(OC)c(Oc2ccc(I)cc2)c1I,1,2.883160219622452,6.2894135,18.341688
COc1cc(Oc2c(C#N)ccc(C#N)c2C#N)cc(F)c1Cl,1,2.777590322424384,4.629095,19.403551
Cc1ccccc1Oc1c(F)c(C)c(Br)c(I)c1C#N,1,2.7834696415452846,4.007885,19.304752
COc1cccc(Oc2cc(F)cc(I)c2)c1,1,1.9868742741482488,6.2006464,18.724277
COc1cc(C#N)cc(C)c1Oc1ccc(Cl)cc1-c1cccs1,1,2.324451129781874,2.6615932,-2.2197793
Clc1ccc(Br)c(Oc2ccccc2Cl)c1,1,1.7755884753483322,6.8154225,17.575653
COc1cc(Oc2cc(Cl)c(I)c(Br)c2)c(I)c(-c2cccs2)c1,1,2.8542403814871484,2.8621278,-1.5314927
Cc1c(F)ccc(Oc2ccccc2)c1Br,1,1.8849453984252555,6.363509,17.802729
N#Cc1cc(Cl)cc(Cl)c1Oc1ccc(-c2cccs2)c(Br)c1C#N,1,2.7684681592535654,2.2133749,-3.1123114
N#Cc1cc(Oc2ccc(-c3cccs3)cc2)cc(-c2cccs2)c1,1,2.2360824212078274,1.8270597,-2.4238405
COc1cc(Oc2ccc(C)c(C)c2C)c(C)cc1I,1,2.2066798979555404,5.377019,17.79075
Fc1cc(Br)c(Oc2c(-c3cccs3)cc(-c3cccs3)c(F)c2Cl)cc1F,1,2.820821176600345,1.8955075,-0.9006525
COc1c(-c2cccs2)cc(C)c(-c2cccs2)c1Oc1c(Cl)c(-c2cccs2)cc(-c2cccs2)c1I,1,3.2339608619917195,2.974481,-1.1322258
COc1ccc(OC)c(Oc2ccc(C#N)cc2C)c1,1,1.8628333778090216,5.672888,19.586512
COc1c(C)cc(Cl)c(Oc2c(Br)ccc(C#N)c2Cl)c1C,1,2.7109528226365605,4.3135924,19.42879
COc1ccc(Oc2c(Br)c(Cl)c(C#N)c(C)c2I)cc1C#N,1,2.99195714270088,4.6959896,19.22118
Cc1cc(C#N)ccc1Oc1cccc(C#N)c1C,1,2.249954894177637,5.474017,19.658264
COc1cc(OC)c(I)c(Oc2c(F)c(Br)c(Br)c(Cl)c2OC)c1,1,2.9455258328361715,5.0502954,17.409512
Cc1cc(-c2cccs2)c(Oc2ccccc2-c2cccs2)c(F)c1C,1,2.4728073356175067,2.4880838,-1.2079971
Cc1c(Cl)c(-c2cccs2)c(Br)c(C)c1Oc1cccc(-c2cccs2)c1,1,2.6467083794204385,2.0056047,-1.5383384
Cc1cc(F)c(C)c(Oc2c(Br)cc(-c3cccs3)cc2-c2cccs2)c1I,1,2.934955548557502,1.7597034,-1.5893365
COc1ccc(Oc2ccc(Br)c(Cl)c2I)c(Br)c1F,1,2.784402974878617,5.70456,17.369928
COc1cccc(Oc2c(Cl)c(Cl)c(F)c(Br)c2-c2cccs2)c1,1,2.608008234529628,3.0726275,-0.5525153
COc1cc(-c2cccs2)c(Cl)c(Oc2ccc(C#N)c(I)c2Cl)c1Cl,1,2.937477566386738,2.9442053,-2.6324341
COc1cc(C#N)c(Br)cc1Oc1cc(OC)c(-c2cccs2)cc1Br,1,2.5719135779778863,3.0295148,-2.4757655
N#Cc1cccc(Oc2cc(Cl)cc(I)c2)c1,1,2.2512463895328647,6.215122,19.69298
COc1cc(C#N)c(C)c(Oc2c(Br)c(Cl)cc(Br)c2-c2cccs2)c1,1,2.95188525869443,3.013837,-3.1326323
Fc1cc(Oc2ccc(Cl)c(-c3cccs3)c2-c2cccs2)ccc1I,1,2.5847894894636614,2.03605,-0.5317089
COc1cc(F)cc(Oc2ccccc2OC)c1,1,1.6854706296118245,6.1402698,17.882727
COc1cc(I)c(C)c(OC)c1Oc1ccccc1,1,2.1404109173996986,6.1732445,17.944729
Brc1cc(Oc2ccccc2I)c(-c2cccs2)c(-c2cccs2)c1,1,2.547962089706674,1.8158934,-0.64015996
COc1cc(Cl)cc(Oc2ccc(I)c(OC)c2)c1,1,2.04221556181189,5.904503,18.393524
COc1c(Br)cc(I)c(Oc2ccc(Br)cc2C#N)c1C#N,1,2.8496010494944493,4.831564,19.298761
Cc1ccc(Oc2cccc(I)c2C)c(Cl)c1,1,2.0684453052448117,6.04343,17.66191
COc1c(C#N)c(F)c(Cl)c(-c2cccs2)c1Oc1cc(Br)c(F)cc1I,1,3.1836103693224285,3.2825048,-3.6449869
N#Cc1cc(I)cc(Br)c1Oc1ccccc1,1,2.3877233126097863,4.9464197,19.84012
Clc1cccc(-c2cccs2)c1Oc1c(I)cccc1-c1cccs1,1,2.5283384859132063,2.3619077,-1.3755587
N#Cc1cccc(Oc2c(F)cc(Cl)cc2Cl)c1,1,2.082202195222685,6.168478,19.70852
COc1c(I)cccc1Oc1ccccc1,1,1.814000314813216,6.263212,17.558903
COc1cc(C)ccc1Oc1ccc(F)c(-c2cccs2)c1,1,1.93790137916478,2.6166933,-1.4355698
Cc1cc(Oc2ccc(F)cc2I)cc(F)c1Br,1,2.3994782203404235,6.5807905,18.06131
COc1c(C)ccc(Oc2c(F)cc(Br)c(F)c2OC)c1I,1,2.820649563184149,5.604966,17.321058
Cc1c(F)c(Cl)c(Br)c(Oc2c(I)c(C#N)cc(I)c2-c2cccs2)c1F,1,3.495867795346978,2.7231681,-3.6910782
COc1c(-c2cccs2)cc(Oc2c(F)c(Cl)c(I)c(-c3cccs3)c2-c2cccs2)c(C)c1OC,1,3.2147023583320795,2.9557858,-0.6098274
Cc1ccc(Oc2cc(Br)cc(C#N)c2-c2cccs2)cc1,1,2.333338741802141,2.308602,-3.0400727
COc1cc(C)c(Br)cc1Oc1cc(-c2cccs2)c(C#N)cc1OC,1,2.4586008277144504,3.042348,-2.479105
COc1cc(Oc2cccc(-c3cccs3)c2C)ccc1F,1,2.055604675868075,2.7188544,-1.4494739
COc1ccc(-c2cccs2)c(Oc2cc(-c3cccs3)c(Cl)cc2C#N)c1Cl,1,2.7026369326426334,3.0067647,-2.63606
Cc1cc(F)c(Oc2cc(Cl)c(Cl)c(-c3cccs3)c2)c(-c2cccs2)c1,1,2.6099261616382208,2.5906117,-1.2139549
N#Cc1c(Oc2cc(I)c(-c3cccs3)c(-c3cccs3)c2Br)cc(Br)c(-c2cccs2)c1Br,1,3.3179918775142143,2.593435,-3.533311
Cc1ccc(Oc2ccc(Br)cc2Br)cc1I,1,2.0784911317587227,6.5260725,18.170105
N#Cc1cc(-c2cccs2)c(Oc2ccc(F)c(C#N)c2-c2cccs2)cc1Br,1,2.8807101485833204,2.8074224,-2.7455416
COc1c(Br)cc(Oc2c(-c3cccs3)cc(Br)c(Br)c2C#N)c(I)c1Br,1,3.265201637513698,3.2124958,-2.6471193
COc1cc(Oc2ccc(Cl)cc2)cc(-c2cccs2)c1,1,1.8758486645683607,1.9564402,-1.918824
COc1ccc(Oc2c(-c3cccs3)cc(Cl)c(C)c2I)cc1,1,2.3919783528554905,2.691866,-1.4360013
Cc1c(F)ccc(Oc2cccc(I)c2F)c1F,1,2.4492424275617743,6.8508215,17.476583
Cc1ccc(Oc2c(C)ccc(C#N)c2C)cc1,1,2.030932656761145,5.3232627,19.79584
Cc1cc(Br)c(C#N)c(Oc2ccccc2)c1,1,2.088640620302094,5.5142655,19.107649
COc1c(I)c(Br)cc(C#N)c1Oc1c(Br)ccc(Br)c1C,1,3.1309935006026617,4.486885,19.51476
COc1cc(C#N)c(OC)c(Oc2c(OC)c(F)cc(Br)c2OC)c1Cl,1,2.890722896057067,4.56416,19.470446
Cc1c(I)c(Cl)c(-c2cccs2)c(Cl)c1Oc1ccc(F)cc1Br,1,2.871966370423584,2.4748986,-0.35884917
Fc1ccccc1Oc1cc(Cl)c(F)c(-c2cccs2)c1,1,2.169170543509093,2.0469398,-1.1837927
COc1cc(I)c(Oc2c(C#N)cc(OC)cc2-c2cccs2)c(OC)c1,1,2.6550623990849846,2.770888,-2.413826
COc1c(-c2cccs2)cc(I)c(Oc2cc(C)c(Cl)c(C#N)c2)c1C,1,2.853758335617508,2.9782672,-2.656765
Brc1cc(-c2cccs2)c(Oc2c(Br)cccc2-c2cccs2)c(Br)c1Br,1,2.838439847951907,2.391253,-1.3904021
COc1ccc(I)c(Oc2ccccc2-c2cccs2)c1C#N,1,2.468802010736072,2.9810455,-2.8819177
Fc1cccc(Oc2ccc(Br)cc2Br)c1,1,1.7737053984252569,6.5961304,18.5553
COc1cc(F)cc(I)c1Oc1cc(C#N)c(Br)c(C)c1Cl,1,2.8409306583601595,4.6367235,19.449505
COc1c(Oc2cc(C)cc(I)c2C#N)cccc1-c1cccs1,1,2.6116427587411497,3.0101519,-2.8590424
COc1c(F)c(C#N)c(Oc2ccc(C)c(C)c2)c(F)c1I,1,2.7959611668347364,5.0220056,19.37786
COc1cc(Oc2c(I)cc(C#N)cc2-c2cccs2)c(-c2cccs2)c(C#N)c1Cl,1,3.0876801022037963,3.1389234,-3.207172
COc1cccc(Oc2cc(Cl)cc(C#N)c2I)c1F,1,2.5748757953914385,4.9795437,19.407537
COc1ccc(Oc2c(C#N)c(I)c(OC)c(Cl)c2OC)c(-c2cccs2)c1I,1,3.1011501138289184,3.3407154,-3.5607545
COc1ccc(Oc2c(I)ccc(F)c2F)c(Cl)c1,1,2.232240659500849,5.7968187,18.103983
Cc1ccc(Oc2c(-c3cccs3)cc(C#N)c(-c3cccs3)c2I)c(Br)c1Br,1,3.0889508502266656,2.6428173,-2.6844985
COc1cc(Oc2cccc(Cl)c2OC)cc(Br)c1C,1,2.159126145041787,6.1975994,17.096426
Clc1cccc(I)c1Oc1ccccc1,1,1.8749163030615212,6.436814,17.826319
Ic1cccc(Oc2ccc(-c3cccs3)cc2)c1,1,1.899815427041,1.7901418,-1.8826085
Cc1c(-c2cccs2)cc(-c2cccs2)c(Oc2c(Br)c(C)c(Cl)c(C)c2I)c1Br,1,3.2394979437669207,2.6847644,-1.0912112
COc1cc(Cl)c(Cl)c(Oc2cc(-c3cccs3)c(-c3cccs3)c(C)c2Br)c1,1,2.743578805198524,3.224015,-1.1961004
COc1cc(Cl)cc(Cl)c1Oc1ccc(F)cc1C,1,1.9666501269564696,5.7180643,17.545277
Clc1ccc(Br)cc1Oc1cc(I)ccc1-c1cccs1,1,2.3261166973552463,2.1836052,-1.2919132
N#Cc1c(I)c(Oc2cc(I)cc(I)c2)c(Br)c(-c2cccs2)c1-c1cccs1,1,3.2815879984443024,2.9925535,-3.6029813
COc1cccc(Oc2ccc(Cl)c(C)c2Cl)c1,1,1.827239118299607,6.1647344,18.538189
N#Cc1cc(I)c(-c2cccs2)c(Oc2c(F)cc(I)cc2C#N)c1F,1,3.2798275663867376,2.6515927,-3.494583
COc1ccc(Oc2cc(C)cc(C)c2)cc1I,1,1.969826810607298,5.9519777,18.30163
COc1cc(Oc2cc(Cl)ccc2OC)c(Br)cc1Cl,1,1.9983395716152133,5.5218444,18.064487
Fc1c(Oc2c(Cl)c(-c3cccs3)c(F)c(-c3cccs3)c2Br)c(I)cc(I)c1-c1cccs1,1,3.3770310924230174,1.9496188,-0.42291147
COc1c(Cl)cccc1Oc1ccc(Br)c(F)c1Cl,1,2.29290811512215,6.3608356,17.069004
Cc1ccc(Br)c(Oc2cc(I)c(-c3cccs3)c(I)c2I)c1Cl,1,3.13081182496904,2.3251626,-0.3664794
N#Cc1cc(Br)ccc1Oc1c(Br)cccc1C#N,1,2.449475358618857,4.9824543,19.900246
COc1cc(Br)c(Oc2cc(Cl)c(C#N)cc2C)c(I)c1C#N,1,2.87000602607557,4.4806256,19.138306
COc1cc(Oc2ccccc2)ccc1-c1cccs1,1,1.7525142308542812,2.506039,-1.5319698
COc1cc(Br)ccc1Oc1ccccc1,1,1.4888023215021793,6.0555058,17.997154
COc1ccc(Oc2c(Cl)c(C#N)c(-c3cccs3)c(Cl)c2I)c(-c2cccs2)c1,1,2.979273308756291,3.1908727,-3.2622662
Fc1ccc(Oc2ccccc2)cc1-c1cccs1,1,1.7697926248431983,2.221171,-1.3661846
COc1c(I)cc(I)cc1Oc1c(C)cc(F)c(C#N)c1OC,1,2.9734278623038595,4.562497,18.932781
Cc1cc(Oc2cc(Cl)c(Br)c(C#N)c2)ccc1C#N,1,2.564768103083745,4.9962068,19.891367
Cc1cc(I)ccc1Oc1ccccc1-c1cccs1,1,2.051952400165973,2.4691937,-1.4445692
Cc1cccc(Oc2cccc(C)c2)c1,1,1.4462941205928264,6.434847,18.624687
Cc1ccc(Oc2ccc(C)c(C)c2C)c(-c2cccs2)c1,1,2.0734595854745983,2.2274034,-1.204826
Cc1cc(Cl)c(Br)c(Oc2ccc(-c3cccs3)cc2)c1-c1cccs1,1,2.5164577971559687,2.270061,-1.2898953
COc1cccc(C)c1Oc1cc(Cl)cc(-c2cccs2)c1,1,2.1090046758680767,1.9330485,-1.8765321
N#Cc1cccc(I)c1Oc1ccccc1,1,2.0845782412346185,5.297639,19.729618
COc1ccc(-c2cccs2)c(Oc2c(F)cc(Br)c(-c3cccs3)c2Br)c1-c1cccs1,1,2.9665351344669464,3.2160828,-0.8278125
COc1cc(Br)cc(Cl)c1Oc1cc(Cl)c(I)cc1Br,1,2.5693157953914376,5.6064014,17.962332
Cc1c(Oc2cc(Br)ccc2Br)cc(Cl)cc1-c1cccs1,1,2.4217506524721166,1.9207635,-1.0163391
COc1cc(Br)c(Oc2ccccc2)c(-c2cccs2)c1C,1,2.2214420385054385,2.717982,-0.8402983
COc1c(C)c(C)cc(C#N)c1Oc1c(F)ccc(Br)c1C,1,2.7428482594031856,4.532925,19.50128
Cc1cc(C#N)c(I)cc1Oc1cccc(I)c1C,1,2.709845097370671,5.2475443,19.66456
COc1c(C)cc(Br)c(-c2cccs2)c1Oc1cccc(Cl)c1F,1,2.559588027870616,3.220833,-0.75995237
COc1c(I)c(C)c(Cl)c(Oc2ccc(Cl)c(C#N)c2)c1I,1,2.9774466948660265,4.6460533,19.34205
COc1cc(C)c(Oc2c(Br)ccc(C)c2Cl)cc1Br,1,2.357197846673488,5.453312,17.835482
COc1ccc(Oc2c(Cl)cc(Br)c(Cl)c2Br)c(C#N)c1,1,2.634969126505045,5.04689,19.201778
Cc1cc(F)c(Oc2cc(F)c(I)cc2-c2cccs2)c(C#N)c1,1,2.735058062313783,2.6353354,-2.8356059
Cc1ccc(Oc2ccc(C#N)cc2Cl)c(F)c1,1,1.9099726567611464,6.1042933,19.988958
N#Cc1cc(-c2cccs2)c(Oc2cc(Cl)cc(Cl)c2Cl)c(-c2cccs2)c1F,1,2.9001467226469284,2.5461054,-2.9193878
Cc1cc(Oc2cc(F)c(C)c(-c3cccs3)c2)cc(F)c1Br,1,2.5520955422046026,2.0935426,-1.0858291
COc1c(Br)c(-c2cccs2)cc(Oc2c(F)cc(-c3cccs3)cc2-c2cccs2)c1I,1,3.058193757948727,2.327971,-1.7877738
COc1cc(Oc2c(Br)cc(C#N)c(Br)c2OC)cc(F)c1C,1,2.753968557092941,4.8388467,19.247608
COc1cc(Oc2ccc(Br)c(-c3cccs3)c2)cc(I)c1-c1cccs1,1,2.5749703405362467,2.8178873,-1.5695391
Cc1ccc(Oc2c(F)cccc2C#N)c(C)c1I,1,2.514997760092566,5.2688894,19.955444
N#Cc1cc(Oc2ccccc2)cc(-c2cccs2)c1I,1,2.3820413505708817,2.474234,-2.65643
Cc1c(Br)ccc(Oc2ccc(Br)cc2)c1C#N,1,2.2032425029149927,5.5091124,19.512018
COc1cc(Cl)cc(-c2cccs2)c1Oc1ccc(-c2cccs2)cc1-c1cccs1,1,2.5458063240588658,2.503001,-1.9240377
COc1ccc(Oc2cc(OC)c(C#N)cc2C)cc1I,1,2.276972798151002,5.044064,19.325254
COc1cccc(Oc2c(C)c(C)c(OC)c(OC)c2C)c1I,1,2.5163104925768103,6.139818,17.35353
Cc1ccc(Oc2cc(I)ccc2I)c(I)c1,1,2.526738267601603,6.5312138,18.28927
COc1cc(F)c(-c2cccs2)c(Oc2cc(OC)c(C#N)cc2OC)c1,1,2.48065733835624,3.0486689,-2.507406
Cc1c(F)c(Oc2cccc(F)c2I)cc(-c2cccs2)c1I,1,2.923678715281527,2.5987856,-1.0734215
