SMILES,Core_type,SAscore
COc1cc(C)c(O)c2c1c(Cl)c(Br)c1c(F)c(Br)c(F)c(F)c12,9取代菲,3.2099800567372707
N#Cc1c(-c2ccccc2)c2c(F)c(-c3cccs3)c(I)c(I)c2c2cc(Cl)c(-c3ccccc3)c(-c3cccs3)c12,9取代菲,3.248719327895051
Cc1cc2c(-c3ccccc3)c(Cl)c(Cl)c(Cl)c2c2c(O)c(-c3cccs3)c(-c3ccccc3)c(-c3cccs3)c12,9取代菲,3.0025868781295646
Cc1c(Cl)c(Cl)c2c(-c3ccccc3)c(C)c3cc(F)c(C#N)c(C#N)c3c2c1F,9取代菲,3.04720949240048
Cc1c(C#N)c2c(C)c(Br)c(-c3cccs3)c(Br)c2c2c(Br)c(Cl)cc(F)c12,9取代菲,3.4250453989136744
Cc1c(O)c(C#N)c(-c2ccccc2)c2c1cc(-c1cccs1)c1c(O)c(C#N)c(I)c(I)c12,9取代菲,3.3103716997104655
COc1c(C#N)c(Br)c(C#N)c2cc(Br)c3c(Cl)c(C)c(-c4cccs4)c(F)c3c12,9取代菲,3.414350392963332
COc1c(-c2ccccc2)c(O)c2c(c1C)c(O)c(C)c1c(-c3ccccc3)cc(I)c(-c3cccs3)c12,9取代菲,2.953056479707337
Cc1c(C#N)cc2c(c(O)c(C#N)c3c(C)c(Br)c(-c4cccs4)c(C#N)c32)c1Cl,9取代菲,3.4475727194173658
Oc1c(F)cc(I)c2c1c(-c1ccccc1)c(Cl)c1c(O)c(I)c(I)c(I)c12,9取代菲,3.3753304191565903
COc1c(OC)c(Br)c2c(cc(C#N)c3c(I)c(O)c(O)c(-c4cccs4)c32)c1O,9取代菲,3.333607053376089
COc1c(F)cc2c(c1F)c(Br)c(C)c1c(I)c(F)c(C)c(I)c12,9取代菲,3.4715866501438644
N#Cc1cc2c(I)c(I)c3c(-c4ccccc4)c(Cl)c(I)c(Cl)c3c2c(O)c1C#N,9取代菲,3.4688620252335003
COc1cc(C)c(Cl)c2c1c(-c1ccccc1)c(I)c1c(O)c(C)c(O)c(Cl)c12,9取代菲,2.9343317180158692
COc1c(-c2ccccc2)c(F)c2c(Cl)c(C#N)c3c(F)c(Cl)cc(Br)c3c2c1-c1cccs1,9取代菲,3.166339634933138
COc1c(-c2ccccc2)c2c(C)c(F)c(C)cc2c2c(OC)c(-c3ccccc3)c(F)c(F)c12,9取代菲,2.77838847409231
COc1c(Cl)c2c(-c3cccs3)cc(-c3ccccc3)c(C#N)c2c2c(Cl)c(C)c(I)c(-c3cccs3)c12,9取代菲,3.243856479707337
N#Cc1cc2c(Br)c(I)c(-c3ccccc3)c(-c3ccccc3)c2c2c(C#N)c(O)c(-c3ccccc3)c(-c3ccccc3)c12,9取代菲,3.028786371336677
COc1cc(C)c2c(c(Cl)c(F)c3c(Cl)c(C)c(-c4ccccc4)c(Br)c32)c1I,9取代菲,3.0416096148026277
Cc1c(Cl)cc2c(c(F)c(O)c3c(C)c(O)c(F)c(I)c32)c1C#N,9取代菲,3.4610525842097983
COc1c(Cl)c(Cl)c(F)c2c(Br)c(F)c3c(Br)c(Cl)cc(I)c3c12,9取代菲,3.536076760033974
COc1c(-c2cccs2)c(-c2ccccc2)c2c(c(Cl)cc3c(OC)c(F)c(Br)c(-c4cccs4)c32)c1O,9取代菲,3.108491095091951
COc1c(O)c2c(C)c(-c3ccccc3)c(C)cc2c2c(OC)c(C#N)c(-c3ccccc3)c(Cl)c12,9取代菲,2.9193178101487565
COc1c(C#N)c(-c2ccccc2)c2c(-c3cccs3)c(C#N)c3c(C#N)c(-c4cccs4)cc(-c4ccccc4)c3c2c1Br,9取代菲,3.280753932088042
COc1cc2c(c(I)c(-c3cccs3)c3c(-c4ccccc4)c(O)c(F)c(O)c32)c(OC)c1-c1cccs1,9取代菲,3.188776992527849
COc1c(OC)c2c(Cl)c(C)c(Br)c(C#N)c2c2c(Cl)cc(-c3ccccc3)c(F)c12,9取代菲,2.9779444275842977
COc1c(-c2cccs2)c(-c2cccs2)c2c(I)c(Br)c3c(OC)c(C#N)cc(OC)c3c2c1O,9取代菲,3.342222226054634
COc1c(-c2cccs2)c(Cl)c(C#N)c2c(-c3cccs3)c(F)c3c(C#N)c(C#N)c(I)cc3c12,9取代菲,3.5914826656150742
COc1c(I)c(Br)c2cc(Cl)c3c(C#N)c(C#N)c(I)c(Cl)c3c2c1C#N,9取代菲,3.6922663464534065
Cc1c(O)c(O)c(C)c2c1cc(-c1cccs1)c1c(-c3cccs3)c(I)c(C#N)c(Cl)c12,9取代菲,3.286011526319877
Cc1c(-c2ccccc2)cc2c(c1Br)c(C#N)c(Br)c1c(Cl)c(O)c(-c3ccccc3)c(-c3ccccc3)c12,9取代菲,2.940504711556299
N#Cc1c(-c2ccccc2)c(I)c(F)c2c(Br)cc3c(O)c(Cl)c(-c4cccs4)c(I)c3c12,9取代菲,3.356955593893103
Cc1c(C)c(F)c2c(cc(C#N)c3c(F)c(Cl)c(I)c(Br)c32)c1Br,9取代菲,3.5954459908032046
N#Cc1c(Br)c2c(-c3ccccc3)c(-c3cccs3)c(Br)c(Br)c2c2c(-c3cccs3)c(Br)c(Br)cc12,9取代菲,3.2945811204438726
COc1c(-c2cccs2)c(OC)c2c(cc(OC)c3c(Br)c(F)c(O)c(Br)c32)c1OC,9取代菲,3.1733266900277375
COc1c(-c2cccs2)c(-c2ccccc2)c2cc(Br)c3c(Br)c(O)c(OC)c(Cl)c3c2c1C#N,9取代菲,3.1867751302932525
COc1c(-c2cccs2)c(C)c(F)c2c(O)c(-c3ccccc3)c3c(Cl)cc(Cl)c(-c4cccs4)c3c12,9取代菲,3.077301999564752
COc1c(Cl)c(F)cc2c1c(C)c(-c1ccccc1)c1c(-c3cccs3)c(Cl)c(C)c(C)c12,9取代菲,2.8884890387091566
COc1cc2c(c(O)c(I)c3c(OC)c(OC)c(C#N)c(-c4ccccc4)c32)c(C#N)c1-c1ccccc1,9取代菲,3.0184718403591457
COc1c(OC)c(I)c2c(c1C#N)c(-c1ccccc1)c(I)c1c(I)cc(F)c(O)c12,9取代菲,3.3534016221544345
COc1c(F)c2c(-c3ccccc3)c(I)c(-c3cccs3)c(O)c2c2c(-c3ccccc3)cc(C)c(-c3ccccc3)c12,9取代菲,3.0277219051886384
N#Cc1cc2c(-c3ccccc3)c(I)c(O)c(F)c2c2c(C#N)c(I)c(Br)c(F)c12,9取代菲,3.401272531800104
COc1c(F)c(-c2ccccc2)c2c(cc(I)c3c(I)c(OC)c(C#N)c(Br)c32)c1C#N,9取代菲,3.3476070221162164
COc1c(O)c(O)c(C)c2cc(Br)c3c(-c4ccccc4)c(Cl)c(F)c(F)c3c12,9取代菲,2.9696797219107083
COc1cc(-c2cccs2)c2c(c1C)c(Br)c(O)c1c(C)c(Cl)c(F)c(C#N)c12,9取代菲,3.253366382085977
COc1c(F)c(-c2cccs2)c2c(C)c(I)c3cc(-c4ccccc4)c(Cl)c(C#N)c3c2c1-c1ccccc1,9取代菲,3.1290456678972554
COc1c(Cl)cc2c(Br)c(-c3ccccc3)c3c(C)c(Br)c(C)c(Br)c3c2c1-c1cccs1,9取代菲,3.050436363123872
COc1c(C#N)c(Br)c(I)c2c1c(Br)cc1c(I)c(-c3ccccc3)c(C#N)c(Br)c12,9取代菲,3.4777514864078274
N#Cc1c(I)cc2c(-c3ccccc3)c(C#N)c3c(Cl)c(-c4ccccc4)c(I)c(-c4ccccc4)c3c2c1Cl,9取代菲,3.1506929814251174
Cc1c(O)cc2c(c1O)c(-c1cccs1)c(O)c1c(O)c(C)c(F)c(Br)c12,9取代菲,3.2044062568854397
Cc1c(-c2ccccc2)c(Br)c2cc(I)c3c(C#N)c(-c4cccs4)c(C)c(Cl)c3c2c1C#N,9取代菲,3.2948931572003453
COc1c(-c2cccs2)c(C#N)c(Cl)c2c1c(C)c(-c1ccccc1)c1c(C#N)cc(Cl)c(Br)c12,9取代菲,3.237680938770489
Oc1c(Br)c(Cl)c(-c2cccs2)c2c(Br)c(F)c3c(-c4ccccc4)c(F)c(F)c(I)c3c12,10取代菲,3.406850850977156
COc1c(C)c(Br)c2c(c(C)c(O)c3c(Cl)c(Cl)c(F)c(C#N)c32)c1Br,10取代菲,3.498134466839227
COc1c(I)c(F)c2c(OC)c(-c3cccs3)c3c(-c4ccccc4)c(C)c(-c4ccccc4)c(F)c3c2c1-c1ccccc1,10取代菲,3.1035681029976345
COc1c(Br)c(C#N)c2c(c1Cl)c(I)c(O)c1c(Br)c(Cl)c(OC)c(-c3cccs3)c12,10取代菲,3.575676780525474
Cc1c(Br)c(O)c2c(c1C)c(Cl)c(-c1ccccc1)c1c(O)c(-c3ccccc3)c(I)c(O)c12,10取代菲,3.0074013870220337
COc1c(C#N)c(OC)c2c(c(O)c(Cl)c3c(C)c(O)c(O)c(Cl)c32)c1OC,10取代菲,3.3526574407125587
COc1c(C#N)c(Br)c(C#N)c2c1c(-c1cccs1)c(C)c1c(F)c(Cl)c(-c3cccs3)c(F)c12,10取代菲,3.5614387257552274
COc1c(C)c(Br)c2c(C)c(O)c3c(C)c(-c4cccs4)c(Cl)c(F)c3c2c1-c1ccccc1,10取代菲,3.1262720907863555
Cc1c(O)c(C#N)c2c(-c3cccs3)c(C)c3c(O)c(I)c(C#N)c(C)c3c2c1O,10取代菲,3.5223492464134054
COc1c(Cl)c(-c2cccs2)c2c(OC)c(F)c3c(I)c(-c4cccs4)c(O)c(I)c3c2c1C#N,10取代菲,3.627317869292103
Cc1c(Br)c(I)c2c(c(F)c(I)c3c(O)c(I)c(Cl)c(Br)c32)c1I,10取代菲,4.09108367247637
Oc1c(-c2cccs2)c(-c2ccccc2)c2c(-c3cccs3)c(-c3ccccc3)c3c(Cl)c(Cl)c(Cl)c(I)c3c2c1Cl,10取代菲,3.1925888892427947
COc1c(C#N)c(F)c(Cl)c2c1c(Cl)c(Cl)c1c(C)c(O)c(F)c(F)c12,10取代菲,3.4162202134455617
N#Cc1c(O)c(Cl)c2c(c1Cl)c(C#N)c(Cl)c1c(F)c(Cl)c(Br)c(O)c12,10取代菲,3.6908301681966913
COc1c(-c2cccs2)c2c(-c3ccccc3)c(C)c(C)c(-c3cccs3)c2c2c(Br)c(-c3cccs3)c(Cl)c(F)c12,10取代菲,3.301014658473563
COc1c(Br)c(Cl)c2c(c1F)c(F)c(I)c1c(F)c(Cl)c(-c3cccs3)c(-c3ccccc3)c12,10取代菲,3.307412188986028
COc1c(Br)c2c(Cl)c(C#N)c(Br)c(C#N)c2c2c(Cl)c(C#N)c(Cl)c(Br)c12,10取代菲,3.6935609750160934
COc1c(I)c(O)c(Br)c2c1c(Cl)c(C)c1c(I)c(Br)c(I)c(C)c12,10取代菲,3.813764372271317
Cc1c(Cl)c(Br)c(F)c2c(O)c(-c3ccccc3)c3c(O)c(O)c(Cl)c(O)c3c12,10取代菲,3.145751903769746
COc1c(F)c(O)c(-c2ccccc2)c2c1c(F)c(F)c1c(O)c(Br)c(C#N)c(C#N)c12,10取代菲,3.267419036825645
COc1c(F)c(O)c2c(c1C#N)c(OC)c(F)c1c(OC)c(Br)c(Cl)c(C)c12,10取代菲,3.4244067130618303
Cc1c(F)c(O)c(-c2cccs2)c2c1c(O)c(F)c1c(C)c(O)c(Br)c(-c3ccccc3)c12,10取代菲,3.1539348746457945
COc1c(I)c(Cl)c(C#N)c2c1c(OC)c(Cl)c1c(Cl)c(-c3ccccc3)c(O)c(Cl)c12,10取代菲,3.2775935726346646
COc1c(I)c(F)c(F)c2c1c(Cl)c(I)c1c(F)c(-c3ccccc3)c(C#N)c(-c3ccccc3)c12,10取代菲,3.196098340232534
COc1c(Cl)c2c(OC)c(-c3ccccc3)c(C)c(Br)c2c2c(Cl)c(F)c(F)c(C#N)c12,10取代菲,3.184854580592223
COc1c(-c2ccccc2)c(F)c(-c2ccccc2)c2c(-c3ccccc3)c(I)c3c(I)c(F)c(F)c(Cl)c3c12,10取代菲,3.0918778798522624
COc1c(C)c2c(I)c(-c3cccs3)c(-c3cccs3)c(-c3ccccc3)c2c2c(OC)c(O)c(C#N)c(O)c12,10取代菲,3.347638397211008
Cc1c(Br)c(C#N)c(F)c2c1c(C)c(F)c1c(F)c(Cl)c(C#N)c(-c3ccccc3)c12,10取代菲,3.182188868437562
Cc1c(Br)c(Br)c2c(C)c(-c3cccs3)c3c(Br)c(O)c(C#N)c(C#N)c3c2c1Cl,10取代菲,3.537287707951866
Oc1c(I)c(I)c(Br)c2c(-c3cccs3)c(F)c3c(I)c(F)c(Br)c(F)c3c12,10取代菲,3.775432160047279
Cc1c(Br)c(Br)c2c(c1I)c(-c1cccs1)c(C#N)c1c(-c3cccs3)c(Br)c(C#N)c(Br)c12,10取代菲,3.70180073235755
COc1c(Cl)c(C#N)c2c(C#N)c(-c3ccccc3)c3c(F)c(-c4ccccc4)c(I)c(-c4ccccc4)c3c2c1Cl,10取代菲,3.169236865971947
COc1c(C)c(C#N)c(O)c2c(-c3ccccc3)c(C)c3c(I)c(F)c(F)c(C#N)c3c12,10取代菲,3.2635086919980596
Cc1c(Br)c(-c2cccs2)c(C#N)c2c1c(I)c(F)c1c(-c3cccs3)c(Cl)c(-c3ccccc3)c(-c3ccccc3)c12,10取代菲,3.3262138436985937
COc1c(F)c(Cl)c2c(O)c(-c3cccs3)c3c(I)c(F)c(-c4cccs4)c(C)c3c2c1-c1cccs1,10取代菲,3.4904494594125968
N#Cc1c(-c2ccccc2)c(F)c2c(c1C#N)c(-c1cccs1)c(-c1cccs1)c1c(-c3ccccc3)c(-c3cccs3)c(Br)c(I)c12,10取代菲,3.503443453221948
COc1c(Cl)c(F)c2c(c1Br)c(C#N)c(-c1cccs1)c1c(C#N)c(I)c(F)c(C#N)c12,10取代菲,3.6838158538017716
COc1c(O)c(C)c2c(c1Cl)c(Cl)c(-c1ccccc1)c1c(C#N)c(Cl)c(C#N)c(O)c12,10取代菲,3.2366694347036296
COc1c(O)c(-c2ccccc2)c(C)c2c(I)c(Br)c3c(O)c(Br)c(C#N)c(O)c3c12,10取代菲,3.3377949123936066
COc1c(O)c(Br)c2c(c1I)c(-c1ccccc1)c(-c1cccs1)c1c(OC)c(C#N)c(Cl)c(OC)c12,10取代菲,3.352464457689152
COc1c(-c2cccs2)c(Br)c2c(c(F)c(-c3ccccc3)c3c(C#N)c(Cl)c(F)c(F)c32)c1OC,10取代菲,3.233390186386379
N#Cc1c(O)c(-c2cccs2)c(C#N)c2c1c(-c1cccs1)c(I)c1c(F)c(-c3cccs3)c(Cl)c(O)c12,10取代菲,3.6315277713440484
COc1c(C#N)c2c(C#N)c(O)c(-c3cccs3)c(Br)c2c2c(O)c(F)c(Br)c(Br)c12,10取代菲,3.62563172558042
COc1c(-c2ccccc2)c(-c2cccs2)c(Br)c2c(C)c(-c3ccccc3)c3c(I)c(O)c(C)c(F)c3c12,10取代菲,3.187132097683685
Cc1c(F)c(C#N)c2c(c1C)c(I)c(-c1cccs1)c1c(-c3cccs3)c(-c3ccccc3)c(C#N)c(O)c12,10取代菲,3.3793343354459218
N#Cc1c(C#N)c2c(-c3ccccc3)c(I)c(F)c(-c3cccs3)c2c2c(Br)c(Br)c(F)c(O)c12,10取代菲,3.4899183451049502
COc1c(C)c2c(C)c(F)c(Br)c(C#N)c2c2c(I)c(-c3ccccc3)c(O)c(-c3ccccc3)c12,10取代菲,3.1302044940786864
COc1c(-c2ccccc2)c(-c2ccccc2)c2c(O)c(-c3ccccc3)c3c(Br)c(I)c(O)c(-c4ccccc4)c3c2c1Br,10取代菲,2.9791458731426417
Cc1c(I)c(C)c2c(c(C)c(C#N)c3c(C)c(F)c(I)c(O)c32)c1-c1cccs1,10取代菲,3.5730566374975563
COc1c(O)c(Cl)c2c(I)c(Br)c3c(I)c(F)c(-c4cccs4)c(-c4cccs4)c3c2c1-c1cccs1,10取代菲,3.5830083351522415
Cc1c(O)c(I)c(-c2ccccc2)c2c1c(F)c(-c1cccs1)c1c(C)c(O)c(F)c(-c3ccccc3)c12,10取代菲,3.141852717426005
COc1c(Br)c(O)c2c(Br)c(Cl)c3c(-c4ccccc4)c(O)c(O)c(-c4ccccc4)c3c2c1OC,10取代菲,3.018794186386379
COc1c(F)c(Br)c2c(c(C)c(F)c3c(Br)c(C#N)c(O)c(OC)c32)c1I,10取代菲,3.6145361460200363
COc1c(O)c(-c2ccccc2)c2c(I)c(Cl)c3c(C)c(-c4ccccc4)c(C#N)c(F)c3c2c1-c1ccccc1,10取代菲,3.0609507229346713
COc1c(O)c2c(I)c(F)c(C)c(Br)c2c2c(C)c(-c3cccs3)c(F)c(Cl)c12,10取代菲,3.4727785309886805
N#Cc1c(I)c(-c2ccccc2)c2c(c1O)c(-c1ccccc1)c(O)c1c(-c3ccccc3)c(-c3ccccc3)c(F)c(-c3cccs3)c12,10取代菲,3.1457116977456057
COc1c(C#N)c(I)c(Cl)c2c1c(C)c(Br)c1c(C#N)c(Cl)c(C)c(-c3cccs3)c12,10取代菲,3.571076231074926
Cc1c(C)c(C#N)c2c(c1Cl)c(-c1cccs1)c(C#N)c1c(C#N)c(F)c(-c3ccccc3)c(-c3ccccc3)c12,10取代菲,3.2108878582131855
COc1c(O)c(-c2cccs2)c(-c2cccs2)c2c(O)c(Br)c3c(I)c(Br)c(O)c(-c4ccccc4)c3c12,10取代菲,3.3568136088710068
COc1c(I)c(-c2cccs2)c2c(c1F)c(F)c(C#N)c1c(-c3ccccc3)c(I)c(Br)c(I)c12,10取代菲,3.5091373776188286
COc1c(-c2cccs2)c(Cl)c2c(c(C#N)c(-c3cccs3)c3c(OC)c(-c4cccs4)c(Br)c(I)c32)c1-c1ccccc1,10取代菲,3.499656127781938
Cc1c(Br)c(I)c(C)c2c1c(Br)c(-c1cccs1)c1c(I)c(F)c(F)c(F)c12,10取代菲,3.5842813908165088
COc1c(-c2ccccc2)c(-c2ccccc2)c2c(Cl)c(O)c3c(O)c(-c4cccs4)c(Cl)c(Br)c3c2c1-c1ccccc1,10取代菲,3.0825715123973234
COc1c(C#N)c(C)c2c(c1-c1ccccc1)c(-c1cccs1)c(-c1ccccc1)c1c(Cl)c(Br)c(O)c(Br)c12,10取代菲,3.206435810417271
Cc1c(Cl)c(F)c2c(Cl)c(-c3ccccc3)c3c(O)c(-c4ccccc4)c(-c4ccccc4)c(Br)c3c2c1-c1ccccc1,10取代菲,2.8961897395657576
COc1c(C)c(F)c2c(c1Br)c(-c1ccccc1)c(-c1ccccc1)c1c(-c3ccccc3)c(Br)c(-c3ccccc3)c(Cl)c12,10取代菲,2.9354668619841338
N#Cc1c(-c2cccs2)c(F)c(Cl)c2c(O)c(I)c3c(-c4cccs4)c(Br)c(I)c(I)c3c12,10取代菲,3.7725962440456264
COc1c(F)c(F)c2c(c(C)c(C#N)c3c(I)c(Cl)c(O)c(OC)c32)c1F,10取代菲,3.4122555393028096
COc1c(C#N)c(Cl)c2c(c(F)c(OC)c3c(-c4ccccc4)c(C)c(-c4ccccc4)c(F)c32)c1I,10取代菲,3.0921984382716765
COc1c(C#N)c(C)c(C#N)c2c1c(-c1ccccc1)c(C)c1c(O)c(C#N)c(F)c(OC)c12,10取代菲,3.2788763777828187
COc1c(O)c(-c2cccs2)c2c(c1C)c(C#N)c(-c1ccccc1)c1c(OC)c(OC)c(-c3cccs3)c(Br)c12,10取代菲,3.256034675189313
COc1c(Cl)c2c(F)c(Cl)c(F)c(Cl)c2c2c(Br)c(C)c(F)c(O)c12,10取代菲,3.468140940318655
COc1c(F)c(O)c(C#N)c2c1c(C#N)c(C)c1c(I)c(-c3cccs3)c(C)c(-c3ccccc3)c12,10取代菲,3.341242032540226
COc1c(Br)c(OC)c2c(c1Br)c(-c1cccs1)c(C#N)c1c(Cl)c(Br)c(Br)c(-c3cccs3)c12,10取代菲,3.496179090545077
COc1c(O)c(C)c2c(c(C#N)c(-c3ccccc3)c3c(O)c(O)c(-c4ccccc4)c(C)c32)c1-c1ccccc1,10取代菲,2.937795152642895
Cc1c(-c2ccccc2)c(I)c(-c2cccs2)c2c1c(-c1ccccc1)c(-c1cccs1)c1c(C#N)c(Cl)c(I)c(F)c12,10取代菲,3.3546367330044093
COc1c(-c2ccccc2)c(OC)c2c(C#N)c(O)c3c(F)c(F)c(C#N)c(OC)c3c2c1C#N,10取代菲,3.286240024327789
COc1c(I)c(-c2ccccc2)c(-c2ccccc2)c2c(I)c(-c3ccccc3)c3c(C)c(-c4ccccc4)c(-c4cccs4)c(O)c3c12,10取代菲,3.1923858347742264
COc1c(Br)c(-c2ccccc2)c(-c2ccccc2)c2c1c(-c1cccs1)c(C)c1c(Br)c(C#N)c(I)c(Cl)c12,10取代菲,3.2704405755636294
COc1c(-c2cccs2)c2c(I)c(C#N)c(I)c(O)c2c2c(Br)c(C)c(F)c(-c3cccs3)c12,10取代菲,3.6182406668911025
COc1c(O)c(F)c(-c2cccs2)c2c1c(O)c(-c1cccs1)c1c(C)c(C#N)c(C#N)c(Br)c12,10取代菲,3.5139307162389706
Cc1c(O)c(Cl)c2c(Br)c(I)c3c(O)c(Br)c(C#N)c(Cl)c3c2c1F,10取代菲,3.7310644906145125
COc1c(C)c(OC)c2c(c1C)c(OC)c(C)c1c(Cl)c(I)c(-c3cccs3)c(C#N)c12,10取代菲,3.3443829625550876
Cc1c(-c2ccccc2)c(Cl)c(O)c2c1c(F)c(Cl)c1c(C#N)c(C#N)c(Br)c(Cl)c12,10取代菲,3.3378460112947046
Cc1c(C#N)c(C#N)c(O)c2c1c(F)c(C)c1c(Cl)c(O)c(I)c(I)c12,10取代菲,3.7190152360699953
COc1c(F)c(C#N)c2c(c1C)c(-c1ccccc1)c(F)c1c(Br)c(Cl)c(OC)c(I)c12,10取代菲,3.295377127011321
COc1c(Cl)c(F)c2c(C)c(I)c3c(O)c(Cl)c(F)c(C)c3c2c1F,10取代菲,3.534596088247648
COc1c(O)c(Cl)c(Cl)c2c1c(-c1cccs1)c(-c1ccccc1)c1c(Br)c(Br)c(-c3cccs3)c(Cl)c12,10取代菲,3.243413608871008
N#Cc1c(Cl)c(Cl)c(F)c2c1c(-c1ccccc1)c(Cl)c1c(I)c(O)c(Cl)c(-c3cccs3)c12,10取代菲,3.3478886210645875
COc1c(-c2cccs2)c(F)c2c(C#N)c(-c3ccccc3)c3c(OC)c(O)c(I)c(Cl)c3c2c1I,10取代菲,3.3772863402325335
COc1c(-c2ccccc2)c2c(Br)c(Cl)c(Cl)c(-c3ccccc3)c2c2c(I)c(Br)c(C)c(-c3ccccc3)c12,10取代菲,3.013839486387319
N#Cc1c(-c2ccccc2)c(C#N)c2c(-c3ccccc3)c(I)c3c(O)c(-c4cccs4)c(O)c(C#N)c3c2c1F,10取代菲,3.3469680969399764
N#Cc1c(-c2ccccc2)c(Cl)c2c(c(Cl)c(-c3ccccc3)c3c(O)c(O)c(F)c(F)c32)c1C#N,10取代菲,3.121072955617148
Cc1c(Cl)c(F)c2c(-c3cccs3)c(-c3ccccc3)c3c(-c4ccccc4)c(-c4cccs4)c(C)c(-c4ccccc4)c3c2c1O,10取代菲,3.0972331192103217
COc1c(C#N)c(I)c2c(c(I)c(OC)c3c(Br)c(C#N)c(I)c(Cl)c32)c1-c1ccccc1,10取代菲,3.55316104539812
COc1c(I)c(I)c2c(-c3cccs3)c(C#N)c3c(OC)c(O)c(C)c(-c4cccs4)c3c2c1C#N,10取代菲,3.55587818638638
Cc1c(F)c(-c2cccs2)c2c(Br)c(-c3ccccc3)c3c(-c4cccs4)c(F)c(-c4cccs4)c(C)c3c2c1I,10取代菲,3.4016389090191446
COc1c(O)c(Cl)c(F)c2c(-c3cccs3)c(-c3ccccc3)c3c(Cl)c(C#N)c(-c4cccs4)c(-c4ccccc4)c3c12,10取代菲,3.2657671167929276
COc1c(-c2ccccc2)c(-c2ccccc2)c2c(c1F)c(Br)c(Br)c1c(C)c(F)c(C#N)c(Cl)c12,10取代菲,3.052800340232533
Cc1c(C)c(Cl)c2c(c(Br)c(Br)c3c(Br)c(C#N)c(F)c(Br)c32)c1-c1cccs1,10取代菲,3.516901607911758
N#Cc1c(C#N)c(Br)c2c(c(I)c(Br)c3c(O)c(Br)c(Br)c(Cl)c32)c1C#N,10取代菲,3.882543079931196
COc1c(-c2cccs2)c(C#N)c2c(F)c(C#N)c3c(-c4ccccc4)c(F)c(I)c(-c4ccccc4)c3c2c1Br,10取代菲,3.3676764523776423
Cc1c(I)c2c(-c3ccccc3)c(F)c(-c3ccccc3)c(C)c2c2c(F)c(Br)c(-c3ccccc3)c(O)c12,10取代菲,3.032945104676692
Cc1c(-c2cccs2)c2c(C#N)c(-c3ccccc3)c(Br)c(O)c2c2c(O)c(C#N)c(Cl)c(Br)c12,10取代菲,3.3635215171905966
COc1c(O)c(O)c2c(OC)c(C#N)c3c(Cl)c(C)c(C#N)c(I)c3c2c1-c1ccccc1,10取代菲,3.291287199244274
COc1c(-c2ccccc2)c(-c2ccccc2)c(Br)c2c1c(Br)c(C)c1c(F)c(F)c(F)c(O)c12,10取代菲,3.0193732221866316
COc1c(Cl)c(I)c(O)c2c1c(Cl)c(-c1cccs1)c1c(Br)c(I)c(-c3cccs3)c(Cl)c12,10取代菲,3.64048872079964
COc1c(O)c(Cl)c(O)c2c(-c3cccs3)c(F)c3c(I)c(I)c(Br)c(C#N)c3c12,10取代菲,3.6227270241911818
COc1c(Br)c(C#N)c(-c2cccs2)c2c1c(-c1ccccc1)c(C#N)c1c(-c3ccccc3)c(Br)c(I)c(C)c12,10取代菲,3.3320321552954146
Cc1c(Br)c(C)c2c(Br)c(F)c3c(C)c(Cl)c(-c4ccccc4)c(I)c3c2c1-c1ccccc1,10取代菲,3.080886166072771
COc1c(C)c(OC)c2c(O)c(O)c3c(Cl)c(-c4ccccc4)c(Cl)c(F)c3c2c1C#N,10取代菲,3.1836736787354596
Cc1c(I)c(-c2ccccc2)c2c(c1Br)c(C#N)c(Cl)c1c(C)c(I)c(-c3ccccc3)c(Br)c12,10取代菲,3.317215410925728
COc1c(C)c(O)c(-c2cccs2)c2c1c(C)c(O)c1c(C#N)c(C)c(-c3ccccc3)c(Br)c12,10取代菲,3.187028733685441
Cc1c(I)c(C#N)c2c(O)c(-c3cccs3)c3c(C#N)c(-c4cccs4)c(Cl)c(-c4cccs4)c3c2c1-c1ccccc1,10取代菲,3.4966498662126657
COc1c(-c2cccs2)c(Cl)c(Br)c2c(I)c(O)c3c(-c4cccs4)c(C)c(-c4cccs4)c(I)c3c12,10取代菲,3.580147240477684
COc1c(Cl)c(I)c2c(c1Cl)c(Br)c(I)c1c(C)c(-c3cccs3)c(Br)c(-c3cccs3)c12,10取代菲,3.5970041899458796
Cc1c(O)c2c(O)c(-c3cccs3)c(Br)c(Cl)c2c2c(-c3cccs3)c(-c3ccccc3)c(Br)c(-c3cccs3)c12,10取代菲,3.335831808427428
COc1c(F)c(OC)c2c(c1C#N)c(OC)c(Cl)c1c(Br)c(-c3ccccc3)c(Cl)c(O)c12,10取代菲,3.2463518146288894
COc1c(C)c(C#N)c(Cl)c2c1c(-c1ccccc1)c(-c1cccs1)c1c(-c3ccccc3)c(F)c(I)c(I)c12,10取代菲,3.292311372023807
COc1c(-c2ccccc2)c2c(I)c(C)c(I)c(-c3cccs3)c2c2c(Br)c(Cl)c(O)c(-c3ccccc3)c12,10取代菲,3.261709999781587
COc1c(F)c(C#N)c2c(c(C)c(C#N)c3c(I)c(O)c(Br)c(-c4ccccc4)c32)c1F,10取代菲,3.3429856150749817
Cc1c(F)c(Cl)c(-c2ccccc2)c2c1c(Br)c(F)c1c(Cl)c(C#N)c(F)c(C#N)c12,10取代菲,3.3133201871188813
